open_time,close,beta,residual,spread,zscore
2023-08-22 00:00:00+00:00,0.2629,1.314954165873404,-2.1485438992423916e-05,-2.1485438992423916e-05,-inf
2023-08-22 01:00:00+00:00,0.2616,1.314955004344061,-0.0028828148001783125,-0.0029043002391707365,-2094.06188868281
2023-08-22 02:00:00+00:00,0.2624,1.315779199842905,0.0022579261769994684,-0.000646374062171268,-3.3828322540610327
2023-08-22 03:00:00+00:00,0.2618,1.3161839847202914,-0.0014889018800545884,-0.002135275942225856,-11.050258921559681
2023-08-22 04:00:00+00:00,0.2614,1.3163030070181836,0.0008962481632744869,-0.0012390277789513693,-5.156026742421204
2023-08-22 05:00:00+00:00,0.2603,1.315988893956688,-0.005927951094394327,-0.007166978873345697,-28.73620126110408
2023-08-22 06:00:00+00:00,0.2615,1.3140630341676496,0.004082424422975128,-0.0030845544503705687,-5.780508031045219
2023-08-22 07:00:00+00:00,0.2615,1.3146074232670735,-0.0020403130640118997,-0.005124867514382469,-9.045028144696358
2023-08-22 08:00:00+00:00,0.261,1.3138437566968815,0.0003597501200035768,-0.004765117394378892,-7.222327387444921
2023-08-22 09:00:00+00:00,0.2612,1.313720639208191,0.0010141269170983605,-0.003750990477280531,-5.0975056754581685
2023-08-22 10:00:00+00:00,0.2597,1.3137291605647572,-0.005547416141421283,-0.009298406618701814,-12.20531101453705
2023-08-22 11:00:00+00:00,0.2587,1.3136515222112315,-0.004286738280459592,-0.013585144899161405,-14.029509105031169
2023-08-22 12:00:00+00:00,0.2599,1.3131514431456894,0.0048789127954862125,-0.008706232103675193,-6.574341172682351
2023-08-22 13:00:00+00:00,0.2575,1.3131880626349566,-0.007648656181621553,-0.016354888285296746,-11.483957389511273
2023-08-22 14:00:00+00:00,0.2564,1.3148277213361232,-0.003639921235156573,-0.019994809520453318,-11.273767087278177
2023-08-22 15:00:00+00:00,0.2558,1.3150256515101981,0.0006253828097356634,-0.019369426710717653,-8.787724270013136
2023-08-22 16:00:00+00:00,0.257,1.3147336137884909,0.001165619629356099,-0.018203807081361555,-7.14168263037532
2023-08-22 17:00:00+00:00,0.2526,1.3154828214465126,-0.00838642005220911,-0.026590227133570666,-9.529756170262292
2023-08-22 18:00:00+00:00,0.2553,1.3268986042214845,0.006572251157872925,-0.02001797597569774,-6.032904415522796
2023-08-22 19:00:00+00:00,0.2538,1.3314817366552736,0.0013135644661390914,-0.01870441150955865,-5.2161223438364335
2023-08-22 20:00:00+00:00,0.2558,1.3300124178890338,0.0032179942062602815,-0.015486417303298368,-4.035780494699022
2023-08-22 21:00:00+00:00,0.2536,1.3325373177019126,0.0012322037292538304,-0.014254213574044538,-3.5600882327270953
2023-08-22 22:00:00+00:00,0.2559,1.3306634147700227,0.0025114730428092797,-0.011742740531235259,-2.8018227789793264
2023-08-22 23:00:00+00:00,0.2585,1.3333443980904613,-0.0029933887847181893,-0.014736129315953448,-3.510761463302593
2023-08-23 00:00:00+00:00,0.2587,1.3273786617735794,0.0015877505120679076,-0.01314837880388554,-3.0129228566661315
2023-08-23 01:00:00+00:00,0.2599,1.3272507348696627,0.003928196444223161,-0.00922018235966238,-1.9821883486138716
2023-08-23 02:00:00+00:00,0.2587,1.3278447102031583,-0.004479528558553208,-0.013699710918215587,-3.045901511310636
2023-08-23 03:00:00+00:00,0.2583,1.3277482035991472,0.00048428182644525515,-0.013215429091770332,-2.8600841868557665
2023-08-23 04:00:00+00:00,0.2593,1.3276114959239675,0.0013795353270057127,-0.01183589376476462,-2.476515416024077
2023-08-23 05:00:00+00:00,0.2591,1.3282040087678038,-0.00036939349289040235,-0.012205287257655023,-2.5201140864041363
2023-08-23 06:00:00+00:00,0.2608,1.3282096790373663,0.006331228928889121,-0.005874058328765901,-1.028017465013903
2023-08-23 07:00:00+00:00,0.2594,1.3286874645932685,-0.005131635902344479,-0.01100569423111038,-2.191941320650045
2023-08-23 08:00:00+00:00,0.2603,1.3286578645342424,0.004491160804009595,-0.006514533427100786,-1.144998866499654
2023-08-23 09:00:00+00:00,0.2607,1.3281555694556355,0.0009406987303826165,-0.005573834696718169,-0.923865618057794
2023-08-23 10:00:00+00:00,0.2606,1.3282840090091013,0.0032698510255703694,-0.0023039836711477996,-0.18088235303699873
2023-08-23 11:00:00+00:00,0.2598,1.3266199776616892,-0.001541701844313679,-0.003845685515461479,-0.525985704892393
2023-08-23 12:00:00+00:00,0.2593,1.3269041586702182,0.0032968392014431904,-0.0005488463140182883,0.2200907611056303
2023-08-23 13:00:00+00:00,0.2614,1.3244546590451585,-0.0012411558698519325,-0.0017900021838702209,-0.0588535987935582
2023-08-23 14:00:00+00:00,0.2625,1.3226988865531748,0.0029448006319201616,0.0011547984480499407,0.6061017560094416
2023-08-23 15:00:00+00:00,0.2626,1.3233784939181814,-0.005165722942554959,-0.004010924494505018,-0.5582255453876189
2023-08-23 16:00:00+00:00,0.2663,1.3189220696413946,0.0018140053024046088,-0.002196919192100409,-0.14602838924497163
2023-08-23 17:00:00+00:00,0.2675,1.3222604975005767,-0.002651145357940066,-0.004848064550040475,-0.7407264408343117
2023-08-23 18:00:00+00:00,0.2674,1.3194355440498686,0.0033231003076059137,-0.0015249642424345613,0.011783051017518736
2023-08-23 19:00:00+00:00,0.2687,1.3177569104877083,-0.004290367941663377,-0.005815332184097939,-0.9518787331517006
2023-08-23 20:00:00+00:00,0.2677,1.3119880247622482,-0.000797566463727186,-0.006612898647825124,-1.1240223325299312
2023-08-23 21:00:00+00:00,0.2661,1.3122899275840822,0.00678172076620283,0.00016882211837770597,0.4042684719181526
2023-08-23 22:00:00+00:00,0.267,1.3001728185765256,-0.0028814607818938073,-0.0027126386635161013,-0.2414823844881397
2023-08-23 23:00:00+00:00,0.2679,1.2975149471804834,0.0038688252703554787,0.0011561866068393774,0.6279313931503643
2023-08-24 00:00:00+00:00,0.2688,1.2973673332210987,0.00010439193446529172,0.001260578541304669,0.6498932501178282
2023-08-24 01:00:00+00:00,0.2693,1.297426566232048,0.00951498699032496,0.01077556553162963,2.778003348694846
2023-08-24 02:00:00+00:00,0.2691,1.287396193852571,-0.001796945042048361,0.00897862048958127,2.329209152071236
2023-08-24 03:00:00+00:00,0.2687,1.2870629177388866,-0.004633345993749179,0.00434527449583209,1.28579389402013
2023-08-24 04:00:00+00:00,0.2692,1.2848245282991595,0.0009513924419576671,0.0052966669377897575,1.4844620491423017
2023-08-24 05:00:00+00:00,0.2701,1.2849817124240412,0.00482282639551958,0.010119493333309339,2.516568663768719
2023-08-24 06:00:00+00:00,0.2696,1.28411694494403,-0.0025031731837123726,0.007616320149596966,1.9408996384577788
2023-08-24 07:00:00+00:00,0.2686,1.2838002727024074,-0.0053334388578285975,0.0022828812917683686,0.7890220127390735
2023-08-24 08:00:00+00:00,0.2684,1.2823907566157877,-0.0019593332533089005,0.00032354803845946814,0.3712977356372158
2023-08-24 09:00:00+00:00,0.2668,1.2819890578944095,-0.0024178082632678346,-0.0020942602248083665,-0.1408840941658285
2023-08-24 10:00:00+00:00,0.2674,1.283132524567754,-4.674304689144138e-05,-0.002141003271699808,-0.14895503464810902
2023-08-24 11:00:00+00:00,0.2677,1.283123902575571,0.002685935597166883,0.0005449323254670753,0.4217072827124296
2023-08-24 12:00:00+00:00,0.266,1.282607496936919,-0.00405722536181535,-0.0035122930363482743,-0.4378874220486525
2023-08-24 13:00:00+00:00,0.2653,1.2838076481951697,-0.00038445901969926585,-0.00389675205604754,-0.5160871046181323
2023-08-24 14:00:00+00:00,0.2633,1.2839108624978692,0.003975771865224055,7.90198091765149e-05,0.32885907895295236
2023-08-24 15:00:00+00:00,0.2628,1.2775561471839392,0.003137621749275711,0.003216641558452226,0.9927317441374996
2023-08-24 16:00:00+00:00,0.2655,1.275430083449155,0.005332674556897428,0.008549316115349655,2.114422275406369
2023-08-24 17:00:00+00:00,0.267,1.279306450406811,0.008466475623341976,0.01701579173869163,3.860104609021311
2023-08-24 18:00:00+00:00,0.2644,1.2762490031262825,-0.007720891697768996,0.009294900040922635,2.163359575626083
2023-08-24 19:00:00+00:00,0.2652,1.278207030913531,0.002319226457712641,0.011614126498635276,2.6017543833460888
2023-08-24 20:00:00+00:00,0.2633,1.2785216215667454,-0.0064930097186963525,0.0051211167799389236,1.267934374879408
2023-08-24 21:00:00+00:00,0.265,1.2789170466919066,0.0023060673026759166,0.00742718408261484,1.7158488629655335
2023-08-24 22:00:00+00:00,0.2651,1.28033990836886,-0.0007818848703045433,0.006645299212310296,1.5457818103781185
2023-08-24 23:00:00+00:00,0.2658,1.2801866566804578,8.585842453284797e-05,0.006731157636843144,1.5497005461524895
2023-08-25 00:00:00+00:00,0.2648,1.2802232629166963,-0.0017570459454175455,0.004974111691425599,1.1945275216362785
2023-08-25 01:00:00+00:00,0.2702,1.2806535519587998,0.0194013361000553,0.024375447791480896,4.954636743168718
2023-08-25 02:00:00+00:00,0.2646,1.2834628231314535,-0.01959765241142522,0.004777795380055676,1.0756564093695766
2023-08-25 03:00:00+00:00,0.2631,1.2864506117118053,-0.00408157557254764,0.0006962198075080358,0.31624630008568233
2023-08-25 04:00:00+00:00,0.2606,1.2872134143911123,-0.006814291530693833,-0.006118071723185797,-0.9417003321662027
2023-08-25 05:00:00+00:00,0.2623,1.2895469787861877,0.00501514131717999,-0.0011029304060058073,-0.011585513846956656
2023-08-25 06:00:00+00:00,0.2608,1.2907653335316827,-0.0027866442421715493,-0.0038895746481773566,-0.5240609568653876
2023-08-25 07:00:00+00:00,0.2621,1.29179326697105,0.005711646082326805,0.0018220714341494484,0.53079169717893
2023-08-25 08:00:00+00:00,0.2632,1.291416047307462,-0.0004053626982958823,0.001416708735853566,0.4545286246311905
2023-08-25 09:00:00+00:00,0.2632,1.2911542627088237,-0.0008308680216224378,0.0005858407142311282,0.30043717339707127
2023-08-25 10:00:00+00:00,0.2624,1.291032274423276,-0.002560775993443132,-0.001974935279212004,-0.17106920354440497
2023-08-25 11:00:00+00:00,0.2624,1.291112991532796,-0.000797977213870073,-0.0027729124930820767,-0.3163393736958374
2023-08-25 12:00:00+00:00,0.2622,1.291000463671015,-0.0007253961898226574,-0.003498308682904734,-0.4475868276611378
2023-08-25 13:00:00+00:00,0.2626,1.2909796920567458,0.0035208533285933335,2.2544645688599586e-05,0.20257270976326114
2023-08-25 14:00:00+00:00,0.2602,1.2901288753134206,0.0020036722997622217,0.0020262169454508213,0.570940399493544
2023-08-25 15:00:00+00:00,0.2604,1.2871267276348701,-0.003915848986839425,-0.0018896320413886035,-0.15047117958545425
2023-08-25 16:00:00+00:00,0.2594,1.2844988741665169,-0.003884289443427194,-0.005773921484815797,-0.8627744122124934
2023-08-25 17:00:00+00:00,0.261,1.284341292005122,0.008186582984994788,0.002412661500178991,0.6450003884737846
2023-08-25 18:00:00+00:00,0.2617,1.2823562022058326,-0.004785810960610853,-0.0023731494604318617,-0.23477550027410055
2023-08-25 19:00:00+00:00,0.2597,1.2773592269765954,-0.004232003826942159,-0.00660515328737402,-1.008826269404574
2023-08-25 20:00:00+00:00,0.2605,1.2791827447223532,-0.0007248838418224936,-0.007330037129196514,-1.1343751065994399
2023-08-25 21:00:00+00:00,0.2606,1.2788008685239085,-0.001220790755410171,-0.008550827884606685,-1.3486620565683345
2023-08-25 22:00:00+00:00,0.2609,1.278502104657092,0.0033570325432197047,-0.0051937953413869805,-0.7268533378142228
2023-08-25 23:00:00+00:00,0.2611,1.277602334292858,-0.00041509895909899383,-0.005608894300485974,-0.7975965340430946
2023-08-26 00:00:00+00:00,0.26,1.2775272387624812,-0.002850654651855358,-0.008459548952341332,-1.3095496110572076
2023-08-26 01:00:00+00:00,0.26,1.2779569182052104,-0.0003366716312741582,-0.00879622058361549,-1.3595362894338594
2023-08-26 02:00:00+00:00,0.2596,1.277932826771893,-0.00335346167077296,-0.01214968225438845,-1.951924203662193
2023-08-26 03:00:00+00:00,0.2603,1.2770061286368477,0.0024519422011323017,-0.009697740053256148,-1.4895621903595542
2023-08-26 04:00:00+00:00,0.2598,1.2771699955723863,-0.0015515216863307875,-0.011249261739586935,-1.751797221351561
2023-08-26 05:00:00+00:00,0.2598,1.2771961304761088,0.000782896490823926,-0.010466365248763008,-1.5942121113204988
2023-08-26 06:00:00+00:00,0.2605,1.2771362623993363,0.0018163172674901056,-0.008650047981272902,-1.258850613436965
2023-08-26 07:00:00+00:00,0.2602,1.2774171187540648,9.393044651791194e-05,-0.00855611753475499,-1.232109106515323
2023-08-26 08:00:00+00:00,0.2585,1.2773998620238127,-0.005958535848111016,-0.014514653382866007,-2.2640546469291074
2023-08-26 09:00:00+00:00,0.2585,1.277681795575927,0.0007587405772827784,-0.013755912805583229,-2.098866410918893
2023-08-26 10:00:00+00:00,0.2593,1.2776261292298792,0.002569258844214554,-0.011186653961368675,-1.6297515505028348
2023-08-26 11:00:00+00:00,0.259,1.2778971649758317,-0.002029493818812094,-0.013216147780180768,-1.9593739118793283
2023-08-26 12:00:00+00:00,0.2583,1.2775960427037756,-0.0015569437141693728,-0.014773091494350141,-2.19849551002454
2023-08-26 13:00:00+00:00,0.2592,1.2777820099663686,0.002796631306740492,-0.01197646018760965,-1.697991025847746
2023-08-26 14:00:00+00:00,0.2605,1.2781378748296572,0.0038413468660310514,-0.008135113321578598,-1.039675712200417
2023-08-26 15:00:00+00:00,0.2607,1.2788748475701548,0.0011958071553986962,-0.006939306166179902,-0.8330253094076961
2023-08-26 16:00:00+00:00,0.2608,1.278843801395102,0.0015568959654478534,-0.005382410200732049,-0.5685576157190462
2023-08-26 17:00:00+00:00,0.2606,1.2786440074191605,-0.00042629277544708934,-0.005808702976179138,-0.6353674105117256
2023-08-26 18:00:00+00:00,0.2607,1.2786492904617868,0.0006012933716485552,-0.005207409604530583,-0.5311767517703725
2023-08-26 19:00:00+00:00,0.2601,1.2786514566626415,-0.0026165916295925237,-0.007824001234123107,-0.961471688552193
2023-08-26 20:00:00+00:00,0.2611,1.2784570108004185,0.003660018301821724,-0.004163982932301383,-0.3482968404401361
2023-08-26 21:00:00+00:00,0.2616,1.2786662647927136,0.001263039324241804,-0.002900943608059579,-0.13624146567654893
2023-08-26 22:00:00+00:00,0.2613,1.2788214522166674,-0.00037200147349150767,-0.0032729450815510864,-0.19589046594314327
2023-08-26 23:00:00+00:00,0.2613,1.2788467087041124,0.000899317899273021,-0.0023736271822780656,-0.044666032700301804
2023-08-27 00:00:00+00:00,0.2604,1.278764634556597,-0.002743186453170631,-0.005116813635448697,-0.4976435293622066
2023-08-27 01:00:00+00:00,0.2609,1.278935631532675,0.0025288872141369114,-0.0025879264213117853,-0.07499995245033436
2023-08-27 02:00:00+00:00,0.2604,1.2788086646514738,-0.0025583378943726835,-0.005146264315684469,-0.497202331548954
2023-08-27 03:00:00+00:00,0.2607,1.2785059886560401,0.00017716731935084112,-0.004969096996333628,-0.4641741771015885
2023-08-27 04:00:00+00:00,0.261,1.2785394201902687,0.0006347419049077776,-0.00433435509142585,-0.3555173980525813
2023-08-27 05:00:00+00:00,0.2615,1.2786068374185418,0.0018554248317727438,-0.002478930259653106,-0.04517295111319413
2023-08-27 06:00:00+00:00,0.262,1.2786823312475086,0.001141223579903746,-0.0013377066797493602,0.14562632396085395
2023-08-27 07:00:00+00:00,0.2628,1.2788405764363395,0.00300803290349684,0.00167032622374748,0.6451334703241639
2023-08-27 08:00:00+00:00,0.2632,1.278954046988878,0.000943628388335322,0.002613954612082802,0.7999072660225663
2023-08-27 09:00:00+00:00,0.2628,1.2790593825529317,-0.0022687005180763815,0.0003452540940064204,0.4218661042589266
2023-08-27 10:00:00+00:00,0.2637,1.2787601736473875,0.0027716211983413665,0.003116875292347787,0.8801585377328401
2023-08-27 11:00:00+00:00,0.2637,1.2790917885993485,0.0011463332849640446,0.004263208577311831,1.0662445833877094
2023-08-27 12:00:00+00:00,0.2633,1.2789487474075003,-0.001771683195581692,0.0024915253817301393,0.7689599912516837
2023-08-27 13:00:00+00:00,0.2628,1.278832960602482,-0.002183298657784055,0.0003082267239460845,0.40686244525889675
2023-08-27 14:00:00+00:00,0.2645,1.278682056065803,0.00292019623442118,0.0032284229583672643,0.8876095518596279
2023-08-27 15:00:00+00:00,0.2636,1.2801709122489142,-0.0017461900718594408,0.0014822328865078235,0.5969515525941054
2023-08-27 16:00:00+00:00,0.2636,1.2805060998255828,-0.0029358185042695946,-0.001453585617761771,0.11298258750525209
2023-08-27 17:00:00+00:00,0.2629,1.279263433458773,0.0025793854379452426,0.0011257998201834715,0.5381689723003865
2023-08-27 18:00:00+00:00,0.2625,1.2775137638406722,-0.003041519702026783,-0.0019157198818433115,0.0372255332695953
2023-08-27 19:00:00+00:00,0.2622,1.2768024353230236,-0.0026978468912499357,-0.004613566773093247,-0.4050579965162455
2023-08-27 20:00:00+00:00,0.262,1.2761611724415856,0.0009430621982850921,-0.003670504574808155,-0.2468109518742296
2023-08-27 21:00:00+00:00,0.2618,1.2759684002643898,0.00032233695405339173,-0.003348167620754763,-0.19132590919508732
