timestamp,equity,pnl
2026-01-14 06:28:00+00:00,1.000018686535302,1.868653530201729e-05
2026-01-14 06:29:00+00:00,1.0000484246302357,2.973753924218709e-05
2026-01-14 06:30:00+00:00,1.0000305632615218,-1.7860503825601378e-05
2026-01-14 06:31:00+00:00,1.0000261695231818,-4.393604057219922e-06
2026-01-14 06:32:00+00:00,1.0000209803195539,-5.189067832397539e-06
2026-01-14 06:33:00+00:00,0.9999993080634207,-2.1671801451829493e-05
2026-01-14 06:34:00+00:00,0.9999914444060075,-7.863662854422351e-06
2026-01-14 06:35:00+00:00,0.9999646838527209,-2.6760782241110074e-05
2026-01-14 06:36:00+00:00,1.000007762207095,4.3079875789478914e-05
2026-01-14 06:37:00+00:00,1.000053067812475,4.5305253711231095e-05
2026-01-14 06:38:00+00:00,1.0000803656274448,2.7296366411339754e-05
2026-01-14 06:39:00+00:00,1.0000448989941315,-3.5463783244012016e-05
2026-01-14 06:40:00+00:00,1.0000767494766618,3.1849052539944224e-05
2026-01-14 06:41:00+00:00,1.0000563113721677,-2.0436536000850606e-05
2026-01-14 06:42:00+00:00,1.000066440963456,1.0129020909465187e-05
2026-01-14 06:43:00+00:00,1.0000875598069896,2.111744047046033e-05
2026-01-14 06:44:00+00:00,1.0000729855291082,-1.4573001872133263e-05
2026-01-14 06:45:00+00:00,1.00008643004393,1.3443533638542917e-05
2026-01-14 06:46:00+00:00,1.0001093603737337,2.2928348105499654e-05
2026-01-14 06:47:00+00:00,1.0001143151768288,4.95426129522616e-06
2026-01-14 06:48:00+00:00,1.0001199986264593,5.682800000204251e-06
2026-01-14 06:49:00+00:00,1.000100653013285,-1.9343292005975665e-05
2026-01-14 06:50:00+00:00,1.0001206490706651,1.9994044919163003e-05
2026-01-14 06:51:00+00:00,1.00010752008175,-1.3127405105935877e-05
2026-01-14 06:52:00+00:00,1.0001113981807435,3.877682064845889e-06
2026-01-14 06:53:00+00:00,1.0001312863917902,1.9885995782968842e-05
2026-01-14 06:54:00+00:00,1.0001138379336505,-1.7446167695141077e-05
