timestamp,equity
2026-01-14 10:31:00+00:00,0.9999749027134284
2026-01-14 13:51:00+00:00,1.0000043715073486
2026-01-14 14:21:00+00:00,0.9999807717821496
2026-01-14 19:10:00+00:00,0.999899208578988
2026-01-15 07:07:00+00:00,0.9998811163631471
2026-01-15 11:29:00+00:00,0.9999260323312242
2026-01-15 14:36:00+00:00,0.9999084598363436
2026-01-15 18:18:00+00:00,1.0000000426755238
2026-01-15 19:29:00+00:00,0.9999662696452966
2026-01-15 21:49:00+00:00,1.0000784040695112
2026-01-16 06:00:00+00:00,1.0000447923688998
2026-01-16 10:17:00+00:00,1.0001052356421654
2026-01-16 15:21:00+00:00,1.0000717277982916
2026-01-16 15:52:00+00:00,1.0002723967101266
2026-01-16 20:59:00+00:00,1.00023488649525
2026-01-17 01:09:00+00:00,1.0004333765086335
2026-01-17 07:10:00+00:00,1.0003958602570144
2026-01-17 11:23:00+00:00,1.0004680661652117
2026-01-17 15:06:00+00:00,1.0004305486127305
2026-01-17 15:48:00+00:00,1.0006154891008816
