timestamp,equity,cash,position_value,realized_pnl,ETCUSDT,APTUSDT,ARBUSDT,BTC_USDT
2025-12-02 01:00:00,1004804.49,1004804.49,0.00,4804.49,0.000000,0.000000,0.000000,-0.000000
2025-12-02 01:15:00,1004804.49,1004804.49,0.00,4804.49,0.000000,0.000000,0.000000,-0.000000
2025-12-02 01:30:00,1004804.49,1004804.49,0.00,4804.49,0.000000,0.000000,0.000000,-0.000000
2025-12-02 01:45:00,1004804.49,1004804.49,0.00,4804.49,0.000000,0.000000,0.000000,-0.000000
2025-12-02 02:45:00,1004804.49,1004804.49,0.00,4804.49,0.000000,0.000000,0.000000,-0.000000
2025-12-02 05:45:00,1004804.49,1004804.49,0.00,4804.49,0.000000,0.000000,0.000000,-0.000000
2025-12-02 06:00:00,1004804.49,1004804.49,0.00,4804.49,0.000000,0.000000,0.000000,-0.000000
2025-12-02 08:00:00,1004804.49,1004804.49,0.00,4804.49,0.000000,0.000000,0.000000,-0.000000
2025-12-02 14:30:00,1004462.48,1319621.24,-315158.76,319621.24,0.000000,0.000000,0.183554,-0.497206
2025-12-02 14:45:00,1005116.08,1321643.71,-316527.63,321643.71,0.000000,0.000000,0.184284,-0.499200
2025-12-02 15:00:00,1003325.27,1543894.30,-540569.03,543894.30,0.000000,0.184684,0.184684,-0.907986
2025-12-02 15:15:00,998825.68,1562183.94,-563358.26,562183.94,0.163518,0.163518,0.163518,-1.054478
2025-12-02 15:30:00,1003874.91,1509823.00,-505948.09,509823.00,0.146106,0.146106,0.146106,-0.942275
2025-12-02 15:45:00,1008730.13,1480330.84,-471600.71,480330.84,0.135516,0.135516,0.135516,-0.874042
2025-12-02 16:00:00,1007616.85,1476854.73,-469237.88,476854.73,0.134971,0.134971,0.134971,-0.870600
2025-12-02 16:15:00,1006144.63,1404810.12,-398665.49,404810.12,0.000000,0.135704,0.135704,-0.667570
2025-12-02 17:45:00,1001595.57,1442116.28,-440520.70,442116.28,0.127303,0.127303,0.127303,-0.821663
2025-12-02 18:00:00,1003084.74,1439445.93,-436361.19,439445.93,0.125910,0.125910,0.125910,-0.812746
2025-12-02 18:15:00,1000357.40,1423373.29,-423015.89,423373.29,0.122367,0.122367,0.122367,-0.789958
2025-12-02 18:30:00,998668.09,1421997.08,-423328.99,421997.08,0.122644,0.122644,0.122644,-0.791826
2025-12-02 18:45:00,998519.17,1424760.75,-426241.57,424760.75,0.123483,0.123483,0.123483,-0.797322
2025-12-02 19:00:00,996506.74,1420583.79,-424077.05,420583.79,0.123080,0.123080,0.123080,-0.794804
2025-12-02 19:15:00,996012.86,1422368.73,-426355.87,422368.73,0.123780,0.123780,0.123780,-0.799400
2025-12-02 19:30:00,995953.11,1425230.51,-429277.40,425230.51,0.124611,0.124611,0.124611,-0.804854
2025-12-02 19:45:00,995199.77,1426231.60,-431031.83,426231.60,0.125191,0.125191,0.125191,-0.808685
2025-12-02 20:00:00,995426.65,1429444.76,-434018.11,429444.76,0.126005,0.126005,0.126005,-0.814024
2025-12-02 20:15:00,997778.73,1425885.71,-428106.98,425885.71,0.123973,0.123973,0.123973,-0.800975
2025-12-02 20:30:00,1000421.34,1421046.74,-420625.40,421046.74,0.121462,0.121462,0.121462,-0.784831
2025-12-02 20:45:00,1000455.09,1424002.09,-423547.00,424002.09,0.122279,0.122279,0.122279,-0.790188
2025-12-02 21:00:00,1000415.16,1426728.67,-426313.50,426728.67,0.123060,0.123060,0.123060,-0.795314
2025-12-02 21:15:00,999337.67,1418215.51,-418877.84,418215.51,0.121020,0.121020,0.121020,-0.782210
2025-12-02 21:30:00,996997.67,1409874.73,-412877.06,409874.73,0.119543,0.119543,0.119543,-0.772744
2025-12-02 21:45:00,996782.48,1412421.25,-415638.77,412421.25,0.120346,0.120346,0.120346,-0.778016
2025-12-03 00:15:00,999053.20,1424009.85,-424956.65,424009.85,0.122532,0.122532,0.122532,-0.792950
2025-12-03 00:30:00,1000533.88,1428920.59,-428386.71,428920.59,0.123317,0.123317,0.123317,-0.798106
2025-12-03 00:45:00,999426.81,1429656.50,-430229.68,429656.50,0.123963,0.123963,0.123963,-0.802364
2025-12-03 01:00:00,997578.81,1423272.06,-425693.25,423272.06,0.122859,0.122859,0.122859,-0.795300
2025-12-03 01:15:00,996852.77,1424843.44,-427990.66,424843.44,0.123589,0.123589,0.123589,-0.800108
2025-12-03 01:30:00,995232.80,1420609.46,-425376.67,420609.46,0.123010,0.123010,0.123010,-0.796443
2025-12-03 01:45:00,994026.58,1418898.75,-424872.17,418898.75,0.122990,0.122990,0.122990,-0.796394
2025-12-03 02:00:00,992311.23,1415250.50,-422939.27,415250.50,0.122617,0.122617,0.122617,-0.794066
2025-12-03 02:30:00,990870.73,1399870.19,-408999.46,399870.19,0.118700,0.118700,0.118700,-0.768857
2025-12-03 02:45:00,991010.69,1402573.61,-411562.92,402573.61,0.119406,0.119406,0.119406,-0.773512
2025-12-03 03:00:00,989881.77,1401691.71,-411809.94,401691.71,0.119590,0.119590,0.119590,-0.774790
2025-12-03 03:15:00,990324.76,1404498.41,-414173.65,404498.41,0.120199,0.120199,0.120199,-0.778817
2025-12-03 05:45:00,987431.22,1410756.57,-423325.35,410756.57,0.122978,0.122978,0.122978,-0.797645
2025-12-03 06:00:00,985648.05,1403877.68,-418229.63,403877.68,0.121693,0.121693,0.121693,-0.789396
2025-12-03 06:15:00,986095.87,1406576.40,-420480.53,406576.40,0.122270,0.122270,0.122270,-0.793218
2025-12-03 06:30:00,985612.53,1408551.08,-422938.55,408551.08,0.123022,0.123022,0.123022,-0.798176
2025-12-03 08:15:00,992993.00,1409985.05,-416992.05,409985.05,0.120233,0.120233,0.120233,-0.780631
2025-12-03 14:15:00,994514.43,994514.43,0.00,-5485.57,0.000000,0.000000,0.000000,-0.000000
2025-12-03 14:30:00,994514.43,994514.43,0.00,-5485.57,0.000000,0.000000,0.000000,-0.000000
2025-12-03 15:00:00,994514.43,994514.43,0.00,-5485.57,0.000000,0.000000,0.000000,-0.000000
2025-12-03 15:15:00,994514.43,994514.43,0.00,-5485.57,0.000000,0.000000,0.000000,-0.000000
2025-12-03 15:30:00,994514.43,994514.43,0.00,-5485.57,0.000000,0.000000,0.000000,-0.000000
2025-12-03 15:45:00,994514.43,994514.43,0.00,-5485.57,0.000000,0.000000,0.000000,-0.000000
2025-12-03 16:00:00,994514.43,994514.43,0.00,-5485.57,0.000000,0.000000,0.000000,-0.000000
2025-12-03 18:15:00,994514.43,994514.43,0.00,-5485.57,0.000000,0.000000,0.000000,-0.000000
2025-12-03 18:30:00,994514.43,994514.43,0.00,-5485.57,0.000000,0.000000,0.000000,-0.000000
2025-12-03 18:45:00,994514.43,994514.43,0.00,-5485.57,0.000000,0.000000,0.000000,-0.000000
2025-12-03 19:00:00,994514.43,994514.43,0.00,-5485.57,0.000000,0.000000,0.000000,-0.000000
2025-12-03 19:15:00,994514.43,994514.43,0.00,-5485.57,0.000000,0.000000,0.000000,-0.000000
2025-12-03 19:30:00,994514.43,994514.43,0.00,-5485.57,0.000000,0.000000,0.000000,-0.000000
2025-12-03 19:45:00,994514.43,994514.43,0.00,-5485.57,0.000000,0.000000,0.000000,-0.000000
2025-12-03 20:00:00,994514.43,994514.43,0.00,-5485.57,0.000000,0.000000,0.000000,-0.000000
2025-12-03 20:15:00,994514.43,994514.43,0.00,-5485.57,0.000000,0.000000,0.000000,-0.000000
2025-12-03 20:30:00,994514.43,994514.43,0.00,-5485.57,0.000000,0.000000,0.000000,-0.000000
2025-12-03 20:45:00,994514.43,994514.43,0.00,-5485.57,0.000000,0.000000,0.000000,-0.000000
2025-12-03 21:00:00,994514.43,994514.43,0.00,-5485.57,0.000000,0.000000,0.000000,-0.000000
2025-12-03 21:15:00,994514.43,994514.43,0.00,-5485.57,0.000000,0.000000,0.000000,-0.000000
2025-12-03 21:30:00,994514.43,994514.43,0.00,-5485.57,0.000000,0.000000,0.000000,-0.000000
2025-12-03 21:45:00,994514.43,994514.43,0.00,-5485.57,0.000000,0.000000,0.000000,-0.000000
2025-12-04 01:00:00,994514.43,994514.43,0.00,-5485.57,0.000000,0.000000,0.000000,-0.000000
2025-12-04 01:15:00,994514.43,994514.43,0.00,-5485.57,0.000000,0.000000,0.000000,-0.000000
2025-12-04 08:00:00,994514.43,994514.43,0.00,-5485.57,0.000000,0.000000,0.000000,-0.000000
2025-12-04 15:15:00,994113.70,622265.50,371848.19,-377734.50,0.000000,0.000000,-0.216000,0.589899
2025-12-04 15:30:00,994848.56,622851.66,371996.90,-377148.34,0.000000,0.000000,-0.216000,0.589923
2025-12-04 15:45:00,994589.03,994589.03,0.00,-5410.97,0.000000,0.000000,0.000000,-0.000000
2025-12-04 16:00:00,994589.03,994589.03,0.00,-5410.97,0.000000,0.000000,0.000000,-0.000000
2025-12-04 16:15:00,994589.03,994589.03,0.00,-5410.97,0.000000,0.000000,0.000000,-0.000000
2025-12-04 16:30:00,994589.03,994589.03,0.00,-5410.97,0.000000,0.000000,0.000000,-0.000000
2025-12-04 16:45:00,994589.03,994589.03,0.00,-5410.97,0.000000,0.000000,0.000000,-0.000000
2025-12-04 17:00:00,994589.03,994589.03,0.00,-5410.97,0.000000,0.000000,0.000000,-0.000000
2025-12-04 17:15:00,994589.03,994589.03,0.00,-5410.97,0.000000,0.000000,0.000000,-0.000000
2025-12-04 17:30:00,994589.03,994589.03,0.00,-5410.97,0.000000,0.000000,0.000000,-0.000000
2025-12-04 17:45:00,994188.15,622109.43,372078.72,-377890.57,0.000000,0.000000,-0.216000,0.590103
2025-12-04 18:00:00,996142.48,623459.83,372682.65,-376540.17,0.000000,0.000000,-0.216000,0.590125
2025-12-04 18:15:00,995490.10,623033.29,372456.81,-376966.71,0.000000,0.000000,-0.216000,0.590144
2025-12-04 18:30:00,995353.00,622928.12,372424.88,-377071.88,0.000000,0.000000,-0.216000,0.590163
2025-12-04 18:45:00,994436.95,622336.76,372100.18,-377663.24,0.000000,0.000000,-0.216000,0.590181
2025-12-04 19:00:00,995189.25,622787.92,372401.32,-377212.08,0.000000,0.000000,-0.216000,0.590201
2025-12-04 19:30:00,993790.10,621878.58,371911.53,-378121.42,0.000000,0.000000,-0.216000,0.590235
2025-12-04 19:45:00,994808.21,622495.67,372312.54,-377504.33,0.000000,0.000000,-0.216000,0.590255
2025-12-04 20:00:00,994832.98,622492.15,372340.84,-377507.85,0.000000,0.000000,-0.216000,0.590275
2025-12-04 20:15:00,995376.78,622811.78,372564.99,-377188.22,0.000000,0.000000,-0.216000,0.590295
2025-12-04 20:30:00,995315.42,622753.70,372561.72,-377246.30,0.000000,0.000000,-0.216000,0.590315
2025-12-04 20:45:00,996760.57,996760.57,0.00,-3239.43,0.000000,0.000000,0.000000,-0.000000
2025-12-04 21:00:00,996760.57,996760.57,0.00,-3239.43,0.000000,0.000000,0.000000,-0.000000
2025-12-04 21:15:00,996760.57,996760.57,0.00,-3239.43,0.000000,0.000000,0.000000,-0.000000
2025-12-04 21:30:00,996760.57,996760.57,0.00,-3239.43,0.000000,0.000000,0.000000,-0.000000
2025-12-04 22:30:00,996760.57,996760.57,0.00,-3239.43,0.000000,0.000000,0.000000,-0.000000
2025-12-04 22:45:00,996760.57,996760.57,0.00,-3239.43,0.000000,0.000000,0.000000,-0.000000
2025-12-04 23:00:00,996760.57,996760.57,0.00,-3239.43,0.000000,0.000000,0.000000,-0.000000
2025-12-04 23:15:00,996760.57,996760.57,0.00,-3239.43,0.000000,0.000000,0.000000,-0.000000
2025-12-04 23:45:00,996760.57,996760.57,0.00,-3239.43,0.000000,0.000000,0.000000,-0.000000
2025-12-05 00:00:00,996760.57,996760.57,0.00,-3239.43,0.000000,0.000000,0.000000,-0.000000
2025-12-05 00:15:00,996760.57,996760.57,0.00,-3239.43,0.000000,0.000000,0.000000,-0.000000
2025-12-05 00:30:00,996760.57,996760.57,0.00,-3239.43,0.000000,0.000000,0.000000,-0.000000
2025-12-05 02:45:00,996402.96,1281003.88,-284600.91,281003.88,0.000000,0.216000,0.000000,-0.501526
2025-12-05 03:00:00,996798.75,1281512.87,-284714.12,281512.87,0.000000,0.216000,0.000000,-0.501628
2025-12-05 03:15:00,996160.63,1280795.71,-284635.07,280795.71,0.000000,0.216000,0.000000,-0.501732
2025-12-05 05:45:00,994483.25,1279715.71,-285232.46,279715.71,0.000000,0.216000,0.000000,-0.502814
2025-12-05 08:15:00,993370.33,1279354.14,-285983.81,279354.14,0.000000,0.216000,0.000000,-0.503892
2025-12-05 15:45:00,992502.11,1281641.49,-289139.38,281641.49,0.000000,0.216000,0.000000,-0.507321
2025-12-05 16:00:00,992491.42,908545.46,83945.96,-91454.54,0.000000,0.216000,-0.216000,0.084547
2025-12-05 16:15:00,991748.46,503350.02,488398.44,-496649.98,-0.216000,0.000000,-0.216000,0.924148
2025-12-05 17:30:00,997625.07,622352.91,375272.16,-377647.09,0.000000,0.000000,-0.216000,0.592064
2025-12-05 17:45:00,998184.71,622785.26,375399.45,-377214.74,0.000000,0.000000,-0.216000,0.592082
2025-12-05 18:00:00,998637.11,915084.48,83552.63,-84915.52,0.000000,0.216000,-0.216000,0.083636
2025-12-05 18:15:00,999399.55,915918.76,83480.79,-84081.24,0.000000,0.216000,-0.216000,0.083531
2025-12-05 18:30:00,998963.94,1407744.57,-408780.64,407744.57,0.216000,0.216000,0.000000,-0.840927
2025-12-05 18:45:00,999040.00,1407717.60,-408677.61,407717.60,0.216000,0.216000,0.000000,-0.841069
2025-12-05 19:00:00,1000343.21,1293516.63,-293173.43,293516.63,0.000000,0.216000,0.000000,-0.508993
2025-12-05 19:15:00,1000032.43,1293166.21,-293133.77,293166.21,0.000000,0.216000,0.000000,-0.509124
2025-12-05 19:30:00,999867.36,1293080.66,-293213.30,293080.66,0.000000,0.216000,0.000000,-0.509252
2025-12-05 19:45:00,999767.96,1293081.10,-293313.14,293081.10,0.000000,0.216000,0.000000,-0.509381
2025-12-05 20:00:00,998348.65,1291376.50,-293027.85,291376.50,0.000000,0.216000,0.000000,-0.509512
2025-12-05 20:15:00,996637.20,1405264.31,-408627.11,405264.31,0.216000,0.216000,0.000000,-0.841894
2025-12-05 20:30:00,998578.52,1408026.87,-409448.35,408026.87,0.216000,0.216000,0.000000,-0.842031
2025-12-05 20:45:00,999574.06,1409569.89,-409995.83,409569.89,0.216000,0.216000,0.000000,-0.842169
2025-12-05 21:00:00,999181.00,1409154.82,-409973.83,409154.82,0.216000,0.216000,0.000000,-0.842310
2025-12-05 21:15:00,999696.83,1410017.98,-410321.15,410017.98,0.216000,0.216000,0.000000,-0.842445
2025-12-05 21:30:00,999070.92,1409273.71,-410202.79,409273.71,0.216000,0.216000,0.000000,-0.842584
2025-12-05 21:45:00,1001253.10,1412486.84,-411233.73,412486.84,0.216000,0.216000,0.000000,-0.842718
2025-12-05 22:00:00,1002008.17,1297235.49,-295227.32,297235.49,0.000000,0.216000,0.000000,-0.510555
2025-12-05 22:15:00,1002849.36,1298373.34,-295523.98,298373.34,0.000000,0.216000,0.000000,-0.510684
2025-12-05 22:30:00,1001688.80,1296999.62,-295310.82,296999.62,0.000000,0.216000,0.000000,-0.510813
2025-12-05 23:45:00,1002668.70,1298902.80,-296234.10,298902.80,0.000000,0.216000,0.000000,-0.511445
2025-12-06 00:00:00,1002124.96,1298325.74,-296200.78,298325.74,0.000000,0.216000,0.000000,-0.511573
2025-12-06 00:15:00,1001795.07,1298029.56,-296234.49,298029.56,0.000000,0.216000,0.000000,-0.511703
2025-12-06 00:30:00,1000597.77,1296609.33,-296011.56,296609.33,0.000000,0.216000,0.000000,-0.511835
2025-12-06 00:30:00,999274.08,1294894.43,-295620.35,294894.43,0.000000,0.216000,0.000000,-0.511835
2025-12-06 01:00:00,998505.21,1294159.62,-295654.41,294159.62,0.000000,0.216000,0.000000,-0.512097
2025-12-06 01:15:00,999566.36,1295663.37,-296097.01,295663.37,0.000000,0.216000,0.000000,-0.512225
2025-12-06 01:45:00,999032.57,999032.57,0.00,-967.43,0.000000,0.000000,0.000000,-0.000000
2025-12-06 02:00:00,999032.57,999032.57,0.00,-967.43,0.000000,0.000000,0.000000,-0.000000
2025-12-06 02:15:00,999032.57,999032.57,0.00,-967.43,0.000000,0.000000,0.000000,-0.000000
2025-12-06 02:30:00,999032.57,999032.57,0.00,-967.43,0.000000,0.000000,0.000000,-0.000000
2025-12-06 02:45:00,999032.57,999032.57,0.00,-967.43,0.000000,0.000000,0.000000,-0.000000
2025-12-06 04:15:00,999032.57,999032.57,0.00,-967.43,0.000000,0.000000,0.000000,-0.000000
2025-12-06 04:15:00,999032.57,999032.57,0.00,-967.43,0.000000,0.000000,0.000000,-0.000000
2025-12-06 04:45:00,998667.90,1296424.31,-297756.41,296424.31,0.000000,0.216000,0.000000,-0.514045
2025-12-06 05:00:00,998168.93,1295797.69,-297628.76,295797.69,0.000000,0.216000,0.000000,-0.514175
2025-12-06 05:15:00,998432.39,1296267.60,-297835.21,296267.60,0.000000,0.216000,0.000000,-0.514303
2025-12-06 05:30:00,997975.69,1295806.18,-297830.49,295806.18,0.000000,0.216000,0.000000,-0.514434
2025-12-06 05:45:00,998426.59,1296520.87,-298094.28,296520.87,0.000000,0.216000,0.000000,-0.514564
2025-12-06 06:00:00,997264.94,1295144.48,-297879.54,295144.48,0.000000,0.216000,0.000000,-0.514696
2025-12-06 06:15:00,997514.97,1295598.03,-298083.07,295598.03,0.000000,0.216000,0.000000,-0.514826
2025-12-06 06:30:00,997331.31,1295488.68,-298157.38,295488.68,0.000000,0.216000,0.000000,-0.514955
2025-12-06 06:45:00,997058.13,1295265.35,-298207.22,295265.35,0.000000,0.216000,0.000000,-0.515087
2025-12-06 07:00:00,997314.15,1295726.91,-298412.76,295726.91,0.000000,0.216000,0.000000,-0.515216
2025-12-06 07:15:00,997329.78,1295876.70,-298546.93,295876.70,0.000000,0.216000,0.000000,-0.515346
2025-12-06 07:30:00,997132.92,1295752.76,-298619.84,295752.76,0.000000,0.216000,0.000000,-0.515478
2025-12-06 07:45:00,997798.57,1296745.42,-298946.85,296745.42,0.000000,0.216000,0.000000,-0.515606
2025-12-06 08:00:00,999129.80,1298601.68,-299471.88,298601.68,0.000000,0.216000,0.000000,-0.515732
2025-12-06 08:15:00,998421.57,1297811.23,-299389.66,297811.23,0.000000,0.216000,0.000000,-0.515863
2025-12-06 08:30:00,997705.76,1297016.69,-299310.93,297016.69,0.000000,0.216000,0.000000,-0.515999
2025-12-06 08:45:00,997440.38,1296802.17,-299361.79,296802.17,0.000000,0.216000,0.000000,-0.516130
2025-12-06 09:00:00,997051.81,1296431.01,-299379.21,296431.01,0.000000,0.216000,0.000000,-0.516264
2025-12-06 09:15:00,996752.45,1296171.61,-299419.16,296171.61,0.000000,0.216000,0.000000,-0.516394
2025-12-06 09:30:00,996752.54,1296300.85,-299548.31,296300.85,0.000000,0.216000,0.000000,-0.516524
2025-12-06 09:45:00,996391.16,1295961.90,-299570.74,295961.90,0.000000,0.216000,0.000000,-0.516656
2025-12-06 10:00:00,996504.03,1296239.38,-299735.35,296239.38,0.000000,0.216000,0.000000,-0.516787
2025-12-06 10:15:00,996407.91,1296245.16,-299837.25,296245.16,0.000000,0.216000,0.000000,-0.516918
2025-12-06 10:30:00,995659.86,1295405.44,-299745.58,295405.44,0.000000,0.216000,0.000000,-0.517052
2025-12-06 10:45:00,995879.86,1295822.15,-299942.29,295822.15,0.000000,0.216000,0.000000,-0.517183
2025-12-06 11:00:00,995641.95,1295645.27,-300003.32,295645.27,0.000000,0.216000,0.000000,-0.517316
2025-12-06 11:15:00,996875.67,1297379.23,-300503.56,297379.23,0.000000,0.216000,0.000000,-0.517445
2025-12-06 11:30:00,996849.77,1297474.23,-300624.46,297474.23,0.000000,0.216000,0.000000,-0.517574
2025-12-06 11:45:00,996563.50,1297230.17,-300666.67,297230.17,0.000000,0.216000,0.000000,-0.517703
2025-12-06 12:00:00,997229.84,1298225.55,-300995.71,298225.55,0.000000,0.216000,0.000000,-0.517832
2025-12-06 12:00:00,997337.40,1298365.61,-301028.21,298365.61,0.000000,0.216000,0.000000,-0.517832
2025-12-06 12:30:00,996835.16,1297969.66,-301134.50,297969.66,0.000000,0.216000,0.000000,-0.518091
