timestamp,symbol,strategy,action,qty,reason,zscore,target_pos,blocked_reason
2026-01-23T21:25:00-05:00,ETH/USD,window360_strategy,hold,0.0,same_minute,-0.7703804841597194,0.0,
2026-01-23T21:27:00-05:00,BTC/USD,window360_strategy,hold,0.0,no_change,-0.7919268491802183,0.0,below_z_enter
2026-01-23T21:25:00-05:00,ETH/USD,window360_strategy,hold,0.0,same_minute,-0.7916864693698731,0.0,
2026-01-23T21:27:00-05:00,BTC/USD,window360_strategy,hold,0.0,same_minute,-0.7916864693698731,0.0,
2026-01-23T21:25:00-05:00,ETH/USD,window360_strategy,hold,0.0,same_minute,-0.7916864693698731,0.0,
2026-01-23T21:27:00-05:00,BTC/USD,window360_strategy,hold,0.0,same_minute,-0.7916864693698731,0.0,
2026-01-23T21:25:00-05:00,ETH/USD,window360_strategy,hold,0.0,same_minute,-0.7916864693698731,0.0,
2026-01-23T21:27:00-05:00,BTC/USD,window360_strategy,hold,0.0,same_minute,-0.7916864693698731,0.0,
2026-01-23T21:25:00-05:00,ETH/USD,window360_strategy,hold,0.0,same_minute,-0.7916864693698731,0.0,
2026-01-23T21:27:00-05:00,BTC/USD,window360_strategy,hold,0.0,same_minute,-0.7916864693698731,0.0,
2026-01-23T21:25:00-05:00,ETH/USD,window360_strategy,hold,0.0,same_minute,-0.7916864693698731,0.0,
2026-01-23T21:28:00-05:00,BTC/USD,window360_strategy,hold,0.0,no_change,-0.8173610633904721,0.0,below_z_enter
2026-01-23T21:28:00-05:00,ETH/USD,window360_strategy,hold,0.0,no_change,-1.05417273989841,-0.0,below_z_enter
2026-01-23T21:28:00-05:00,BTC/USD,window360_strategy,hold,0.0,same_minute,-1.05417273989841,0.0,
2026-01-23T21:28:00-05:00,ETH/USD,window360_strategy,hold,0.0,same_minute,-1.05417273989841,0.0,
2026-01-23T21:28:00-05:00,BTC/USD,window360_strategy,hold,0.0,same_minute,-1.05417273989841,0.0,
2026-01-23T21:28:00-05:00,ETH/USD,window360_strategy,hold,0.0,same_minute,-1.05417273989841,0.0,
2026-01-23T21:28:00-05:00,BTC/USD,window360_strategy,hold,0.0,same_minute,-1.05417273989841,0.0,
2026-01-23T21:28:00-05:00,ETH/USD,window360_strategy,hold,0.0,same_minute,-1.05417273989841,0.0,
2026-01-23T21:28:00-05:00,BTC/USD,window360_strategy,hold,0.0,same_minute,-1.05417273989841,0.0,
2026-01-23T21:28:00-05:00,ETH/USD,window360_strategy,hold,0.0,same_minute,-1.05417273989841,0.0,
2026-01-23T21:28:00-05:00,BTC/USD,window360_strategy,hold,0.0,same_minute,-1.05417273989841,0.0,
2026-01-23T21:28:00-05:00,ETH/USD,window360_strategy,hold,0.0,same_minute,-1.05417273989841,0.0,
2026-01-23T21:28:00-05:00,BTC/USD,window360_strategy,hold,0.0,same_minute,-1.05417273989841,0.0,
2026-01-23T21:29:00-05:00,ETH/USD,window360_strategy,hold,0.0,no_change,-0.9202457089203273,-0.0,below_z_enter
2026-01-23T21:28:00-05:00,BTC/USD,window360_strategy,hold,0.0,same_minute,-0.9212408888001314,0.0,
2026-01-23T21:29:00-05:00,ETH/USD,window360_strategy,hold,0.0,same_minute,-0.9212408888001314,0.0,
2026-01-23T21:28:00-05:00,BTC/USD,window360_strategy,hold,0.0,same_minute,-0.9212408888001314,0.0,
2026-01-23T21:29:00-05:00,ETH/USD,window360_strategy,hold,0.0,same_minute,-0.9212408888001314,0.0,
2026-01-23T21:28:00-05:00,BTC/USD,window360_strategy,hold,0.0,same_minute,-0.9212408888001314,0.0,
2026-01-23T21:29:00-05:00,ETH/USD,window360_strategy,hold,0.0,same_minute,-0.9212408888001314,0.0,
2026-01-23T21:28:00-05:00,BTC/USD,window360_strategy,hold,0.0,same_minute,-0.9212408888001314,0.0,
2026-01-23T21:29:00-05:00,ETH/USD,window360_strategy,hold,0.0,same_minute,-0.9212408888001314,0.0,
2026-01-23T21:28:00-05:00,BTC/USD,window360_strategy,hold,0.0,same_minute,-0.9212408888001314,0.0,
2026-01-23T21:29:00-05:00,ETH/USD,window360_strategy,hold,0.0,same_minute,-0.9212408888001314,0.0,
2026-01-23T21:30:00-05:00,BTC/USD,window360_strategy,hold,0.0,no_change,-0.9034866964366047,0.0,below_z_enter
2026-01-23T21:29:00-05:00,ETH/USD,window360_strategy,hold,0.0,same_minute,-0.9035618587955488,0.0,
2026-01-23T21:30:00-05:00,BTC/USD,window360_strategy,hold,0.0,same_minute,-0.9035618587955488,0.0,
2026-01-23T21:29:00-05:00,ETH/USD,window360_strategy,hold,0.0,same_minute,-0.9035618587955488,0.0,
2026-01-23T21:30:00-05:00,BTC/USD,window360_strategy,hold,0.0,same_minute,-0.9035618587955488,0.0,
2026-01-23T21:29:00-05:00,ETH/USD,window360_strategy,hold,0.0,same_minute,-0.9035618587955488,0.0,
2026-01-23T21:30:00-05:00,BTC/USD,window360_strategy,hold,0.0,same_minute,-0.9035618587955488,0.0,
2026-01-23T21:29:00-05:00,ETH/USD,window360_strategy,hold,0.0,same_minute,-0.9035618587955488,0.0,
2026-01-23T21:30:00-05:00,BTC/USD,window360_strategy,hold,0.0,same_minute,-0.9035618587955488,0.0,
2026-01-23T21:29:00-05:00,ETH/USD,window360_strategy,hold,0.0,same_minute,-0.9035618587955488,0.0,
2026-01-23T21:30:00-05:00,BTC/USD,window360_strategy,hold,0.0,same_minute,-0.9035618587955488,0.0,
2026-01-23T21:29:00-05:00,ETH/USD,window360_strategy,hold,0.0,same_minute,-0.9035618587955488,0.0,
2026-01-23T21:31:00-05:00,BTC/USD,window360_strategy,hold,0.0,no_change,-0.5697274364312115,0.0,below_z_enter
2026-01-23T21:31:00-05:00,ETH/USD,window360_strategy,hold,0.0,no_change,-0.8580652115881,-0.0,below_z_enter
2026-01-23T21:31:00-05:00,BTC/USD,window360_strategy,hold,0.0,same_minute,-0.8580652115881,0.0,
2026-01-23T21:31:00-05:00,ETH/USD,window360_strategy,hold,0.0,same_minute,-0.8580652115881,0.0,
2026-01-23T21:31:00-05:00,BTC/USD,window360_strategy,hold,0.0,same_minute,-0.8580652115881,0.0,
2026-01-23T21:31:00-05:00,ETH/USD,window360_strategy,hold,0.0,same_minute,-0.8580652115881,0.0,
2026-01-23T21:31:00-05:00,BTC/USD,window360_strategy,hold,0.0,same_minute,-0.8580652115881,0.0,
2026-01-23T21:31:00-05:00,ETH/USD,window360_strategy,hold,0.0,same_minute,-0.8580652115881,0.0,
2026-01-23T21:31:00-05:00,BTC/USD,window360_strategy,hold,0.0,same_minute,-0.8580652115881,0.0,
2026-01-23T21:31:00-05:00,ETH/USD,window360_strategy,hold,0.0,same_minute,-0.8580652115881,0.0,
2026-01-23T21:31:00-05:00,BTC/USD,window360_strategy,hold,0.0,same_minute,-0.8580652115881,0.0,
2026-01-23T21:31:00-05:00,ETH/USD,window360_strategy,hold,0.0,same_minute,-0.8580652115881,0.0,
2026-01-23T21:32:00-05:00,BTC/USD,window360_strategy,hold,0.0,no_change,-0.9313048630079899,0.0,below_z_enter
2026-01-23T21:32:00-05:00,ETH/USD,window360_strategy,hold,0.0,no_change,-0.6522447146979135,-0.0,below_z_enter
2026-01-23T21:32:00-05:00,BTC/USD,window360_strategy,hold,0.0,same_minute,-0.6522447146979135,0.0,
2026-01-23T21:32:00-05:00,ETH/USD,window360_strategy,hold,0.0,same_minute,-0.6522447146979135,0.0,
2026-01-23T21:32:00-05:00,BTC/USD,window360_strategy,hold,0.0,same_minute,-0.6522447146979135,0.0,
2026-01-23T21:32:00-05:00,ETH/USD,window360_strategy,hold,0.0,same_minute,-0.6522447146979135,0.0,
2026-01-23T21:32:00-05:00,BTC/USD,window360_strategy,hold,0.0,same_minute,-0.6522447146979135,0.0,
2026-01-23T21:32:00-05:00,ETH/USD,window360_strategy,hold,0.0,same_minute,-0.6522447146979135,0.0,
2026-01-23T21:32:00-05:00,BTC/USD,window360_strategy,hold,0.0,same_minute,-0.6522447146979135,0.0,
2026-01-23T21:32:00-05:00,ETH/USD,window360_strategy,hold,0.0,same_minute,-0.6522447146979135,0.0,
2026-01-23T21:32:00-05:00,BTC/USD,window360_strategy,hold,0.0,same_minute,-0.6522447146979135,0.0,
2026-01-23T21:32:00-05:00,ETH/USD,window360_strategy,hold,0.0,same_minute,-0.6522447146979135,0.0,
2026-01-23T21:33:00-05:00,BTC/USD,window360_strategy,hold,0.0,no_change,-0.6603847246775485,0.0,below_z_enter
2026-01-23T21:33:00-05:00,ETH/USD,window360_strategy,hold,0.0,no_change,-0.623491584721659,-0.0,below_z_enter
2026-01-23T21:33:00-05:00,BTC/USD,window360_strategy,hold,0.0,same_minute,-0.623491584721659,0.0,
2026-01-23T21:33:00-05:00,ETH/USD,window360_strategy,hold,0.0,same_minute,-0.623491584721659,0.0,
2026-01-23T21:33:00-05:00,BTC/USD,window360_strategy,hold,0.0,same_minute,-0.623491584721659,0.0,
2026-01-23T21:33:00-05:00,ETH/USD,window360_strategy,hold,0.0,same_minute,-0.623491584721659,0.0,
2026-01-23T21:33:00-05:00,BTC/USD,window360_strategy,hold,0.0,same_minute,-0.623491584721659,0.0,
2026-01-23T21:33:00-05:00,ETH/USD,window360_strategy,hold,0.0,same_minute,-0.623491584721659,0.0,
2026-01-23T21:33:00-05:00,BTC/USD,window360_strategy,hold,0.0,same_minute,-0.623491584721659,0.0,
2026-01-23T21:33:00-05:00,ETH/USD,window360_strategy,hold,0.0,same_minute,-0.623491584721659,0.0,
2026-01-23T21:33:00-05:00,BTC/USD,window360_strategy,hold,0.0,same_minute,-0.623491584721659,0.0,
2026-01-23T21:33:00-05:00,ETH/USD,window360_strategy,hold,0.0,same_minute,-0.623491584721659,0.0,
2026-01-23T21:34:00-05:00,BTC/USD,window360_strategy,hold,0.0,no_change,-0.8788210537296881,0.0,below_z_enter
2026-01-23T21:34:00-05:00,ETH/USD,window360_strategy,hold,0.0,no_change,-0.7668870686443697,-0.0,below_z_enter
2026-01-23T21:34:00-05:00,BTC/USD,window360_strategy,hold,0.0,same_minute,-0.7668870686443697,0.0,
2026-01-23T21:34:00-05:00,ETH/USD,window360_strategy,hold,0.0,same_minute,-0.7668870686443697,0.0,
2026-01-23T21:34:00-05:00,BTC/USD,window360_strategy,hold,0.0,same_minute,-0.7668870686443697,0.0,
2026-01-23T21:34:00-05:00,ETH/USD,window360_strategy,hold,0.0,same_minute,-0.7668870686443697,0.0,
2026-01-23T21:34:00-05:00,BTC/USD,window360_strategy,hold,0.0,same_minute,-0.7668870686443697,0.0,
2026-01-23T21:34:00-05:00,ETH/USD,window360_strategy,hold,0.0,same_minute,-0.7668870686443697,0.0,
2026-01-23T21:34:00-05:00,BTC/USD,window360_strategy,hold,0.0,same_minute,-0.7668870686443697,0.0,
2026-01-23T21:34:00-05:00,ETH/USD,window360_strategy,hold,0.0,same_minute,-0.7668870686443697,0.0,
2026-01-23T21:35:00-05:00,BTC/USD,window360_strategy,hold,0.0,no_change,-0.6179160611874076,0.0,below_z_enter
2026-01-23T21:35:00-05:00,ETH/USD,window360_strategy,hold,0.0,no_change,-0.6361856867262123,-0.0,below_z_enter
2026-01-23T21:35:00-05:00,BTC/USD,window360_strategy,hold,0.0,same_minute,-0.6361856867262123,0.0,
2026-01-23T21:35:00-05:00,ETH/USD,window360_strategy,hold,0.0,same_minute,-0.6361856867262123,0.0,
2026-01-23T21:35:00-05:00,BTC/USD,window360_strategy,hold,0.0,same_minute,-0.6361856867262123,0.0,
2026-01-23T21:35:00-05:00,ETH/USD,window360_strategy,hold,0.0,same_minute,-0.6361856867262123,0.0,
2026-01-23T21:35:00-05:00,BTC/USD,window360_strategy,hold,0.0,same_minute,-0.6361856867262123,0.0,
2026-01-23T21:35:00-05:00,ETH/USD,window360_strategy,hold,0.0,same_minute,-0.6361856867262123,0.0,
2026-01-23T21:35:00-05:00,BTC/USD,window360_strategy,hold,0.0,same_minute,-0.6361856867262123,0.0,
2026-01-23T21:35:00-05:00,ETH/USD,window360_strategy,hold,0.0,same_minute,-0.6361856867262123,0.0,
2026-01-23T21:35:00-05:00,BTC/USD,window360_strategy,hold,0.0,same_minute,-0.6361856867262123,0.0,
2026-01-23T21:35:00-05:00,ETH/USD,window360_strategy,hold,0.0,same_minute,-0.6361856867262123,0.0,
2026-01-23T21:36:00-05:00,BTC/USD,window360_strategy,hold,0.0,no_change,-0.7933181019983935,0.0,below_z_enter
2026-01-23T21:36:00-05:00,ETH/USD,window360_strategy,hold,0.0,no_change,-0.49624117285804004,-0.0,below_z_enter
2026-01-23T21:36:00-05:00,BTC/USD,window360_strategy,hold,0.0,same_minute,-0.49624117285804004,0.0,
2026-01-23T21:36:00-05:00,ETH/USD,window360_strategy,hold,0.0,same_minute,-0.49624117285804004,0.0,
2026-01-23T21:36:00-05:00,BTC/USD,window360_strategy,hold,0.0,same_minute,-0.49624117285804004,0.0,
2026-01-23T21:36:00-05:00,ETH/USD,window360_strategy,hold,0.0,same_minute,-0.49624117285804004,0.0,
2026-01-23T21:36:00-05:00,BTC/USD,window360_strategy,hold,0.0,same_minute,-0.49624117285804004,0.0,
2026-01-23T21:36:00-05:00,ETH/USD,window360_strategy,hold,0.0,same_minute,-0.49624117285804004,0.0,
2026-01-23T21:36:00-05:00,BTC/USD,window360_strategy,hold,0.0,same_minute,-0.49624117285804004,0.0,
2026-01-23T21:36:00-05:00,ETH/USD,window360_strategy,hold,0.0,same_minute,-0.49624117285804004,0.0,
2026-01-23T21:36:00-05:00,BTC/USD,window360_strategy,hold,0.0,same_minute,-0.49624117285804004,0.0,
2026-01-23T21:36:00-05:00,ETH/USD,window360_strategy,hold,0.0,same_minute,-0.49624117285804004,0.0,
2026-01-23T21:37:00-05:00,BTC/USD,window360_strategy,hold,0.0,no_change,-0.4547252295220015,0.0,below_z_enter
2026-01-23T21:36:00-05:00,ETH/USD,window360_strategy,hold,0.0,same_minute,-0.4549489677854477,0.0,
2026-01-23T21:37:00-05:00,BTC/USD,window360_strategy,hold,0.0,same_minute,-0.4549489677854477,0.0,
2026-01-23T21:36:00-05:00,ETH/USD,window360_strategy,hold,0.0,same_minute,-0.4549489677854477,0.0,
2026-01-23T21:37:00-05:00,BTC/USD,window360_strategy,hold,0.0,same_minute,-0.4549489677854477,0.0,
2026-01-23T21:36:00-05:00,ETH/USD,window360_strategy,hold,0.0,same_minute,-0.4549489677854477,0.0,
2026-01-23T21:37:00-05:00,BTC/USD,window360_strategy,hold,0.0,same_minute,-0.4549489677854477,0.0,
2026-01-23T21:36:00-05:00,ETH/USD,window360_strategy,hold,0.0,same_minute,-0.4549489677854477,0.0,
2026-01-23T21:37:00-05:00,BTC/USD,window360_strategy,hold,0.0,same_minute,-0.4549489677854477,0.0,
