trade_date,symbol,entry_day,entry_time,entry_px,exit_day,exit_time,exit_px,ret
2025-04-18,510500.XSHG,2025-04-17,14:46:00,5.556,2025-04-18,14:56:00,5.55,-0.0016799136069115088
2025-04-18,600104.XSHG,2025-04-17,14:46:00,15.36,2025-04-18,14:56:00,15.34,-0.0019020833333332592
2025-04-21,512760.XSHG,2025-04-18,14:46:00,1.158,2025-04-21,14:56:00,1.171,0.010626252158894834
2025-04-21,510500.XSHG,2025-04-18,14:46:00,5.555,2025-04-21,14:56:00,5.632,0.013261386138613874
2025-04-21,601857.XSHG,2025-04-18,14:46:00,7.75,2025-04-21,14:56:00,7.72,-0.004470967741935516
2025-04-21,159915.XSHE,2025-04-18,14:46:00,1.877,2025-04-21,14:56:00,1.907,0.015382951518380473
2025-04-21,159928.XSHE,2025-04-18,14:46:00,0.831,2025-04-21,14:56:00,0.827,-0.0054134777376654945
2025-04-22,600276.XSHG,2025-04-21,14:46:00,49.0,2025-04-22,14:56:00,50.79,0.03593061224489784
2025-04-22,512010.XSHG,2025-04-21,14:46:00,0.348,2025-04-22,14:56:00,0.351,0.008020689655172376
2025-04-22,000002.XSHE,2025-04-21,14:46:00,7.17,2025-04-22,14:56:00,7.18,0.0007947001394700731
2025-04-22,600036.XSHG,2025-04-21,14:46:00,40.59,2025-04-22,14:56:00,40.29,-0.007990983000739148
2025-04-22,601166.XSHG,2025-04-21,14:46:00,20.16,2025-04-22,14:56:00,20.11,-0.003080158730158721
2025-04-23,512690.XSHG,2025-04-22,14:46:00,0.608,2025-04-23,14:56:00,0.605,-0.0055342105263158185
2025-04-23,600036.XSHG,2025-04-22,14:46:00,40.37,2025-04-23,14:56:00,40.25,-0.0035725043349020373
2025-04-23,000002.XSHE,2025-04-22,14:46:00,7.18,2025-04-23,14:56:00,7.08,-0.01452757660167121
2025-04-23,600519.XSHG,2025-04-22,14:46:00,1521.29,2025-04-23,14:56:00,1523.23,0.0006752335189214481
2025-04-23,159915.XSHE,2025-04-22,14:46:00,1.901,2025-04-23,14:56:00,1.922,0.010446817464492431
2025-04-24,600000.XSHG,2025-04-23,14:46:00,10.35,2025-04-24,14:56:00,10.42,0.006163285024154575
2025-04-24,601398.XSHG,2025-04-23,14:46:00,6.98,2025-04-24,14:56:00,7.09,0.015159312320916763
2025-04-24,000333.XSHE,2025-04-23,14:46:00,68.6,2025-04-24,14:56:00,69.6,0.013977259475218707
2025-04-24,601166.XSHG,2025-04-23,14:46:00,20.03,2025-04-24,14:56:00,20.19,0.007388017973040496
2025-04-24,000001.XSHE,2025-04-23,14:46:00,10.67,2025-04-24,14:56:00,10.69,0.0012744142455482395
2025-04-25,512690.XSHG,2025-04-24,14:46:00,0.601,2025-04-25,14:56:00,0.602,0.0010638935108153065
2025-04-25,512010.XSHG,2025-04-24,14:46:00,0.351,2025-04-25,14:56:00,0.351,-0.0006
2025-04-25,159928.XSHE,2025-04-24,14:46:00,0.822,2025-04-25,14:56:00,0.82,-0.003033090024330897
2025-04-25,000001.XSHE,2025-04-24,14:46:00,10.69,2025-04-25,14:56:00,10.68,-0.0015354536950421098
2025-04-25,600000.XSHG,2025-04-24,14:46:00,10.43,2025-04-25,14:56:00,10.31,-0.012105273250239645
2025-04-28,512690.XSHG,2025-04-25,14:46:00,0.601,2025-04-28,14:56:00,0.601,-0.0006
2025-04-28,512010.XSHG,2025-04-25,14:46:00,0.351,2025-04-28,14:56:00,0.35,-0.0034490028490028017
2025-04-28,600104.XSHG,2025-04-25,14:46:00,15.62,2025-04-28,14:56:00,15.43,-0.01276389244558258
2025-04-28,601857.XSHG,2025-04-25,14:46:00,7.74,2025-04-28,14:56:00,7.8,0.007151937984496138
2025-04-28,159928.XSHE,2025-04-25,14:46:00,0.819,2025-04-28,14:56:00,0.817,-0.003042002442002433
2025-04-29,600519.XSHG,2025-04-28,14:46:00,1520.46,2025-04-29,14:56:00,1510.55,-0.00711776436078566
2025-04-29,601398.XSHG,2025-04-28,14:46:00,7.14,2025-04-29,14:56:00,7.11,-0.0048016806722687815
2025-04-29,512800.XSHG,2025-04-28,14:46:00,0.779,2025-04-29,14:56:00,0.776,-0.004451091142490381
2025-04-29,601857.XSHG,2025-04-28,14:46:00,7.8,2025-04-29,14:56:00,7.71,-0.012138461538461497
2025-04-29,000858.XSHE,2025-04-28,14:46:00,127.5,2025-04-29,14:56:00,126.08,-0.011737254901960825
2025-04-30,600340.XSHG,2025-04-29,14:46:00,2.16,2025-04-30,14:56:00,2.39,0.1058814814814814
2025-04-30,000002.XSHE,2025-04-29,14:46:00,6.83,2025-04-30,14:56:00,6.82,-0.0020641288433381304
2025-04-30,600036.XSHG,2025-04-29,14:46:00,40.35,2025-04-30,14:56:00,39.07,-0.03232242874845111
2025-04-30,159915.XSHE,2025-04-29,14:46:00,1.904,2025-04-30,14:56:00,1.919,0.007278151260504174
2025-04-30,510500.XSHG,2025-04-29,14:46:00,5.6,2025-04-30,14:56:00,5.627,0.004221428571428532
2025-05-06,512010.XSHG,2025-04-30,14:46:00,0.354,2025-05-06,14:56:00,0.357,0.007874576271186418
2025-05-06,000333.XSHE,2025-04-30,14:46:00,70.33,2025-05-06,14:56:00,70.6,0.003239044504478917
2025-05-06,159915.XSHE,2025-04-30,14:46:00,1.919,2025-05-06,14:56:00,1.958,0.019723084940072844
2025-05-06,600030.XSHG,2025-04-30,14:46:00,24.86,2025-05-06,14:56:00,25.28,0.016294609814963824
2025-05-06,601318.XSHG,2025-04-30,14:46:00,49.32,2025-05-06,14:56:00,49.38,0.0006165450121655042
2025-05-07,512760.XSHG,2025-05-06,14:46:00,1.189,2025-05-07,14:56:00,1.187,-0.002282085786375076
2025-05-07,601398.XSHG,2025-05-06,14:46:00,6.84,2025-05-07,14:56:00,6.96,0.01694385964912286
2025-05-07,600276.XSHG,2025-05-06,14:46:00,50.78,2025-05-07,14:56:00,51.17,0.007080189050807362
2025-05-07,600104.XSHG,2025-05-06,14:46:00,16.27,2025-05-07,14:56:00,16.4,0.0073901659496004475
2025-05-07,601166.XSHG,2025-05-06,14:46:00,19.84,2025-05-07,14:56:00,20.09,0.01200080645161299
2025-05-08,600104.XSHG,2025-05-07,14:46:00,16.34,2025-05-08,14:56:00,16.47,0.007355936352509019
2025-05-08,600000.XSHG,2025-05-07,14:46:00,11.0,2025-05-08,14:56:00,11.32,0.028490909090909056
2025-05-08,000333.XSHE,2025-05-07,14:46:00,70.98,2025-05-08,14:56:00,71.64,0.008698393913778513
2025-05-08,600276.XSHG,2025-05-07,14:46:00,50.99,2025-05-08,14:56:00,51.37,0.006852441655226405
2025-05-08,512800.XSHG,2025-05-07,14:46:00,0.77,2025-05-08,14:56:00,0.78,0.012387012987013103
2025-05-09,601318.XSHG,2025-05-08,14:46:00,50.5,2025-05-09,14:56:00,50.33,-0.003966336633663369
2025-05-09,600030.XSHG,2025-05-08,14:46:00,25.66,2025-05-09,14:56:00,25.35,-0.012681060015588396
2025-05-09,600276.XSHG,2025-05-08,14:46:00,51.39,2025-05-09,14:56:00,52.62,0.023334617629889132
2025-05-09,000333.XSHE,2025-05-08,14:46:00,71.69,2025-05-09,14:56:00,72.4,0.009303752266704036
2025-05-09,601166.XSHG,2025-05-08,14:46:00,20.59,2025-05-09,14:56:00,21.1,0.02416930548810108
2025-05-12,600340.XSHG,2025-05-09,14:46:00,2.4,2025-05-12,14:56:00,2.55,0.0619
2025-05-12,159928.XSHE,2025-05-09,14:46:00,0.822,2025-05-12,14:56:00,0.824,0.0018330900243310085
2025-05-12,510500.XSHG,2025-05-09,14:46:00,5.719,2025-05-12,14:56:00,5.788,0.01146504633677219
2025-05-12,512760.XSHG,2025-05-09,14:46:00,1.156,2025-05-12,14:56:00,1.162,0.00459031141868509
2025-05-12,000333.XSHE,2025-05-09,14:46:00,72.46,2025-05-12,14:56:00,73.02,0.007128401876897717
2025-05-13,600340.XSHG,2025-05-12,14:46:00,2.54,2025-05-13,14:56:00,2.6,0.023022047244094446
2025-05-13,600000.XSHG,2025-05-12,14:46:00,11.39,2025-05-13,14:56:00,11.71,0.027494820017559252
2025-05-13,601166.XSHG,2025-05-12,14:46:00,21.24,2025-05-13,14:56:00,21.53,0.01305348399246713
2025-05-13,600036.XSHG,2025-05-12,14:46:00,42.01,2025-05-13,14:56:00,42.68,0.015348583670554628
2025-05-13,512800.XSHG,2025-05-12,14:46:00,0.79,2025-05-13,14:56:00,0.803,0.015855696202531733
2025-05-14,159915.XSHE,2025-05-13,14:46:00,2.031,2025-05-14,14:56:00,2.052,0.009739734121122657
2025-05-14,512010.XSHG,2025-05-13,14:46:00,0.36,2025-05-14,14:56:00,0.363,0.007733333333333304
2025-05-14,600030.XSHG,2025-05-13,14:46:00,25.86,2025-05-14,14:56:00,26.81,0.03613627223511211
2025-05-14,600276.XSHG,2025-05-13,14:46:00,51.08,2025-05-14,14:56:00,52.75,0.03209381362568513
2025-05-14,600519.XSHG,2025-05-13,14:46:00,1560.22,2025-05-14,14:56:00,1603.57,0.027184543205445322
2025-05-15,512010.XSHG,2025-05-14,14:46:00,0.362,2025-05-15,14:56:00,0.363,0.002162430939226457
2025-05-15,600276.XSHG,2025-05-14,14:46:00,52.7,2025-05-15,14:56:00,53.48,0.014200759013282594
2025-05-15,000333.XSHE,2025-05-14,14:46:00,73.58,2025-05-15,14:56:00,73.02,-0.008210763794509423
2025-05-15,159915.XSHE,2025-05-14,14:46:00,2.05,2025-05-15,14:56:00,2.014,-0.018160975609756113
2025-05-15,000858.XSHE,2025-05-14,14:46:00,132.04,2025-05-15,14:56:00,130.29,-0.013853559527415914
2025-05-16,600340.XSHG,2025-05-15,14:46:00,2.57,2025-05-16,14:56:00,2.83,0.10056731517509736
2025-05-16,512010.XSHG,2025-05-15,14:46:00,0.363,2025-05-16,14:56:00,0.364,0.0021548209366390354
2025-05-16,601318.XSHG,2025-05-15,14:46:00,52.6,2025-05-16,14:56:00,51.9,-0.013907984790874583
2025-05-16,600030.XSHG,2025-05-15,14:46:00,26.31,2025-05-16,14:56:00,25.98,-0.013142759407069503
2025-05-16,600000.XSHG,2025-05-15,14:46:00,11.95,2025-05-16,14:56:00,11.79,-0.013989121338912124
2025-05-19,512010.XSHG,2025-05-16,14:46:00,0.363,2025-05-19,14:56:00,0.363,-0.0006
2025-05-19,601318.XSHG,2025-05-16,14:46:00,51.92,2025-05-19,14:56:00,51.81,-0.0027186440677966044
2025-05-19,159915.XSHE,2025-05-16,14:46:00,2.009,2025-05-19,14:56:00,2.003,-0.00358656047784962
2025-05-19,601398.XSHG,2025-05-16,14:46:00,7.01,2025-05-19,14:56:00,6.97,-0.006306134094151216
2025-05-19,159928.XSHE,2025-05-16,14:46:00,0.822,2025-05-19,14:56:00,0.819,-0.004249635036496401
2025-05-20,600000.XSHG,2025-05-19,14:46:00,11.65,2025-05-20,14:56:00,11.93,0.02343433476394845
2025-05-20,601857.XSHG,2025-05-19,14:46:00,7.96,2025-05-20,14:56:00,7.96,-0.0006
2025-05-20,601166.XSHG,2025-05-19,14:46:00,21.71,2025-05-20,14:56:00,21.53,-0.008891110087517261
2025-05-20,000001.XSHE,2025-05-19,14:46:00,11.02,2025-05-20,14:56:00,11.04,0.0012148820326677752
2025-05-20,512690.XSHG,2025-05-19,14:46:00,0.591,2025-05-20,14:56:00,0.593,0.0027840947546530666
2025-05-21,600340.XSHG,2025-05-20,14:46:00,2.94,2025-05-21,14:56:00,2.66,-0.09583809523809513
2025-05-21,512760.XSHG,2025-05-20,14:46:00,1.143,2025-05-21,14:56:00,1.133,-0.009348906386701671
2025-05-21,600036.XSHG,2025-05-20,14:46:00,42.09,2025-05-21,14:56:00,42.1,-0.00036241387502984276
2025-05-21,600276.XSHG,2025-05-20,14:46:00,54.08,2025-05-21,14:56:00,55.75,0.030280177514792884
2025-05-21,159915.XSHE,2025-05-20,14:46:00,2.016,2025-05-21,14:56:00,2.035,0.008824603174603252
2025-05-22,000858.XSHE,2025-05-21,14:46:00,126.01,2025-05-22,14:56:00,125.8,-0.002266534402031683
2025-05-22,000001.XSHE,2025-05-21,14:46:00,11.13,2025-05-22,14:56:00,11.2,0.005689308176100406
2025-05-22,600340.XSHG,2025-05-21,14:46:00,2.66,2025-05-22,14:56:00,2.5,-0.060750375939849624
2025-05-22,512690.XSHG,2025-05-21,14:46:00,0.594,2025-05-22,14:56:00,0.592,-0.0039670033670033515
2025-05-22,512010.XSHG,2025-05-21,14:46:00,0.371,2025-05-22,14:56:00,0.37,-0.0032954177897574592
2025-05-23,000002.XSHE,2025-05-22,14:46:00,6.67,2025-05-23,14:56:00,6.64,-0.005097751124437843
2025-05-23,512760.XSHG,2025-05-22,14:46:00,1.13,2025-05-23,14:56:00,1.116,-0.01298938053097327
2025-05-23,600000.XSHG,2025-05-22,14:46:00,12.02,2025-05-23,14:56:00,11.87,-0.013079201331114797
2025-05-23,601857.XSHG,2025-05-22,14:46:00,8.05,2025-05-23,14:56:00,7.96,-0.011780124223602594
2025-05-23,159928.XSHE,2025-05-22,14:46:00,0.823,2025-05-23,14:56:00,0.818,-0.006675334143377908
