trade_date,symbol,entry_day,entry_time,entry_px,exit_day,exit_time,exit_px,ret
2024-11-11,000858.XSHE,2024-11-08,15:00:00,149.51,2024-11-11,14:56:00,147.92,-0.011234740151160504
2024-11-11,601318.XSHG,2024-11-08,15:00:00,57.46,2024-11-11,14:56:00,56.78,-0.012434319526627168
2024-11-11,159915.XSHE,2024-11-08,15:00:00,2.282,2024-11-11,14:56:00,2.349,0.02876021034180558
2024-11-12,600340.XSHG,2024-11-11,15:00:00,3.62,2024-11-12,14:56:00,3.26,-0.10004751381215478
2024-11-12,601398.XSHG,2024-11-11,15:00:00,5.8,2024-11-12,14:56:00,5.77,-0.005772413793103514
2024-11-12,601857.XSHG,2024-11-11,15:00:00,7.86,2024-11-12,14:56:00,7.8,-0.008233587786259555
2024-11-12,600837.XSHG,2024-11-11,15:00:00,12.39,2024-11-12,14:56:00,12.17,-0.01835625504439071
2024-11-12,600000.XSHG,2024-11-11,15:00:00,9.43,2024-11-12,14:56:00,9.41,-0.002720890774125139
2024-11-13,000333.XSHE,2024-11-12,15:00:00,69.05,2024-11-13,14:56:00,70.06,0.014027081824764687
2024-11-13,000001.XSHE,2024-11-12,15:00:00,11.19,2024-11-13,14:56:00,11.25,0.00476193029490617
2024-11-13,601166.XSHG,2024-11-12,15:00:00,17.32,2024-11-13,14:56:00,17.33,-2.263279445731067e-05
2024-11-13,600837.XSHG,2024-11-12,15:00:00,12.18,2024-11-13,14:56:00,12.22,0.002684072249589487
2024-11-13,512800.XSHG,2024-11-12,15:00:00,0.688,2024-11-13,14:56:00,0.692,0.0052139534883721035
2024-11-14,600340.XSHG,2024-11-13,15:00:00,2.94,2024-11-14,14:56:00,2.7,-0.08223265306122436
2024-11-14,600030.XSHG,2024-11-13,15:00:00,32.38,2024-11-14,14:56:00,32.13,-0.00832081531809754
2024-11-14,000333.XSHE,2024-11-13,15:00:00,70.02,2024-11-14,14:56:00,70.29,0.0032560411311054922
2024-11-14,600036.XSHG,2024-11-13,15:00:00,36.25,2024-11-14,14:56:00,36.49,0.006020689655172374
2024-11-14,000001.XSHE,2024-11-13,15:00:00,11.26,2024-11-14,14:56:00,11.19,-0.006816696269982225
2024-11-15,600104.XSHG,2024-11-14,15:00:00,16.63,2024-11-15,14:56:00,17.15,0.030668791340950175
2024-11-15,600340.XSHG,2024-11-14,15:00:00,2.71,2024-11-15,14:56:00,2.49,-0.08178081180811798
2024-11-15,600837.XSHG,2024-11-14,15:00:00,12.01,2024-11-15,14:56:00,11.65,-0.030575020815986686
2024-11-15,600030.XSHG,2024-11-14,15:00:00,32.13,2024-11-15,14:56:00,30.62,-0.04759657640834121
2024-11-15,512760.XSHG,2024-11-14,15:00:00,1.181,2024-11-15,14:56:00,1.129,-0.044630482641828964
2024-11-18,600340.XSHG,2024-11-15,15:00:00,2.49,2024-11-18,14:56:00,2.59,0.039560642570280954
2024-11-18,601318.XSHG,2024-11-15,15:00:00,54.23,2024-11-18,14:56:00,54.14,-0.0022595980084823657
2024-11-18,000001.XSHE,2024-11-15,15:00:00,11.09,2024-11-18,14:56:00,11.39,0.02645139765554554
2024-11-18,000002.XSHE,2024-11-15,15:00:00,8.71,2024-11-18,14:56:00,8.83,0.013177267508610747
2024-11-18,512760.XSHG,2024-11-15,15:00:00,1.13,2024-11-18,14:56:00,1.104,-0.023608849557521915
2024-11-19,600104.XSHG,2024-11-18,15:00:00,18.26,2024-11-19,14:56:00,16.44,-0.10027141292442494
2024-11-19,600837.XSHG,2024-11-18,15:00:00,11.57,2024-11-19,14:56:00,11.68,0.008907346585998278
2024-11-19,512760.XSHG,2024-11-18,15:00:00,1.103,2024-11-19,14:56:00,1.14,0.03294487760652769
2024-11-19,512690.XSHG,2024-11-18,15:00:00,0.642,2024-11-19,14:56:00,0.641,-0.0021576323987539496
2024-11-19,159928.XSHE,2024-11-18,15:00:00,0.839,2024-11-19,14:56:00,0.838,-0.0017918951132300347
2024-11-20,000333.XSHE,2024-11-19,15:00:00,68.02,2024-11-20,14:56:00,68.16,0.0014582181711261695
2024-11-20,600519.XSHG,2024-11-19,15:00:00,1489.0,2024-11-20,14:56:00,1491.03,0.0007633310946943312
2024-11-20,601166.XSHG,2024-11-19,15:00:00,17.51,2024-11-20,14:56:00,17.43,-0.005168817818389581
2024-11-20,600104.XSHG,2024-11-19,15:00:00,16.44,2024-11-20,14:56:00,17.09,0.038937712895377105
2024-11-20,600036.XSHG,2024-11-19,15:00:00,36.16,2024-11-20,14:56:00,35.93,-0.0069606194690264404
2024-11-21,600340.XSHG,2024-11-20,15:00:00,2.94,2024-11-21,14:56:00,2.89,-0.017606802721088343
2024-11-21,600030.XSHG,2024-11-20,15:00:00,31.22,2024-11-21,14:56:00,31.36,0.003884304932735439
2024-11-21,601166.XSHG,2024-11-20,15:00:00,17.41,2024-11-21,14:56:00,17.42,-2.5617461229043262e-05
2024-11-21,601857.XSHG,2024-11-20,15:00:00,7.9,2024-11-21,14:56:00,7.88,-0.0031316455696202665
2024-11-21,512010.XSHG,2024-11-20,15:00:00,0.387,2024-11-21,14:56:00,0.386,-0.003183979328165342
2024-11-22,601857.XSHG,2024-11-21,15:00:00,7.88,2024-11-22,14:56:00,7.8,-0.010752284263959421
2024-11-22,600340.XSHG,2024-11-21,15:00:00,2.88,2024-11-22,14:56:00,2.92,0.01328888888888884
2024-11-22,000858.XSHE,2024-11-21,15:00:00,142.85,2024-11-22,14:56:00,138.52,-0.030911515575778713
2024-11-22,600837.XSHG,2024-11-21,15:00:00,11.73,2024-11-22,14:56:00,11.32,-0.035553111679454366
2024-11-22,000333.XSHE,2024-11-21,15:00:00,67.57,2024-11-22,14:56:00,67.09,-0.007703744265206324
2024-11-25,600104.XSHG,2024-11-22,15:00:00,17.89,2024-11-25,14:56:00,19.38,0.08268675237562866
2024-11-25,600030.XSHG,2024-11-22,15:00:00,29.83,2024-11-25,14:56:00,29.09,-0.025407241032517524
2024-11-25,600837.XSHG,2024-11-22,15:00:00,11.32,2024-11-25,14:56:00,11.25,-0.006783745583038913
2024-11-25,512760.XSHG,2024-11-22,15:00:00,1.094,2024-11-25,14:56:00,1.078,-0.015225228519195676
2024-11-25,159915.XSHE,2024-11-22,15:00:00,2.136,2024-11-25,14:56:00,2.131,-0.002940823970037653
2024-11-26,600340.XSHG,2024-11-25,15:00:00,2.73,2024-11-26,14:56:00,2.6,-0.048219047619047564
2024-11-26,600036.XSHG,2024-11-25,15:00:00,34.72,2024-11-26,14:56:00,34.84,0.002856221198156806
2024-11-26,600519.XSHG,2024-11-25,15:00:00,1447.14,2024-11-26,14:56:00,1458.17,0.007021930151885836
2024-11-26,600276.XSHG,2024-11-25,15:00:00,47.59,2024-11-26,14:56:00,48.5,0.018521664215171253
2024-11-26,600000.XSHG,2024-11-25,15:00:00,9.06,2024-11-26,14:56:00,9.03,-0.003911258278145823
2024-11-27,600340.XSHG,2024-11-26,15:00:00,2.6,2024-11-27,14:56:00,2.86,0.09939999999999986
2024-11-27,600104.XSHG,2024-11-26,15:00:00,18.28,2024-11-27,14:56:00,17.78,-0.027952297592997843
2024-11-27,159915.XSHE,2024-11-26,15:00:00,2.109,2024-11-27,14:56:00,2.166,0.026427027027026973
2024-11-27,512760.XSHG,2024-11-26,15:00:00,1.069,2024-11-27,14:56:00,1.105,0.03307633302151551
2024-11-27,510500.XSHG,2024-11-26,15:00:00,5.691,2024-11-27,14:56:00,5.803,0.019080196801967975
2024-11-28,600104.XSHG,2024-11-27,15:00:00,17.84,2024-11-28,14:56:00,17.35,-0.02806636771300437
2024-11-28,600000.XSHG,2024-11-27,15:00:00,9.15,2024-11-28,14:56:00,9.19,0.0037715846994534237
2024-11-28,600837.XSHG,2024-11-27,15:00:00,11.4,2024-11-28,14:56:00,11.29,-0.010249122807017685
2024-11-28,601398.XSHG,2024-11-27,15:00:00,5.95,2024-11-28,14:56:00,5.93,-0.003961344537815225
2024-11-28,600036.XSHG,2024-11-27,15:00:00,35.08,2024-11-28,14:56:00,34.89,-0.006016191562143568
2024-11-29,600340.XSHG,2024-11-28,15:00:00,2.91,2024-11-29,14:56:00,2.88,-0.010909278350515538
2024-11-29,512760.XSHG,2024-11-28,15:00:00,1.101,2024-11-29,14:56:00,1.122,0.018473569482289
2024-11-29,600030.XSHG,2024-11-28,15:00:00,29.38,2024-11-29,14:56:00,30.26,0.029352348536419482
2024-11-29,159915.XSHE,2024-11-28,15:00:00,2.128,2024-11-29,14:56:00,2.181,0.02430601503759393
2024-11-29,600104.XSHG,2024-11-28,15:00:00,17.34,2024-11-29,14:56:00,17.49,0.00805051903114189
2024-12-02,600104.XSHG,2024-11-29,15:00:00,17.49,2024-12-02,14:56:00,18.88,0.07887398513436243
2024-12-02,600036.XSHG,2024-11-29,15:00:00,34.83,2024-12-02,14:56:00,35.03,0.005142176284811995
2024-12-02,512010.XSHG,2024-11-29,15:00:00,0.377,2024-12-02,14:56:00,0.38,0.007357559681697646
2024-12-02,601398.XSHG,2024-11-29,15:00:00,5.9,2024-12-02,14:56:00,5.88,-0.003989830508474634
2024-12-02,601166.XSHG,2024-11-29,15:00:00,17.25,2024-12-02,14:56:00,17.37,0.006356521739130528
2024-12-03,600104.XSHG,2024-12-02,15:00:00,18.9,2024-12-03,14:56:00,18.76,-0.008007407407407196
2024-12-03,600276.XSHG,2024-12-02,15:00:00,50.27,2024-12-03,14:56:00,49.44,-0.017110841456137015
2024-12-03,000001.XSHE,2024-12-02,15:00:00,11.04,2024-12-03,14:56:00,11.14,0.008457971014492905
2024-12-03,600340.XSHG,2024-12-02,15:00:00,3.17,2024-12-03,14:56:00,3.49,0.10034637223974767
2024-12-03,600036.XSHG,2024-12-02,15:00:00,35.0,2024-12-03,14:56:00,35.55,0.01511428571428557
2024-12-04,600104.XSHG,2024-12-03,15:00:00,18.83,2024-12-04,14:56:00,17.78,-0.05636208178438647
2024-12-04,600036.XSHG,2024-12-03,15:00:00,35.58,2024-12-04,14:56:00,35.27,-0.009312759977515305
2024-12-04,512760.XSHG,2024-12-03,15:00:00,1.11,2024-12-04,14:56:00,1.112,0.0012018018018017836
2024-12-04,601398.XSHG,2024-12-03,15:00:00,5.96,2024-12-04,14:56:00,6.01,0.007789261744966348
2024-12-04,601318.XSHG,2024-12-03,15:00:00,52.9,2024-12-04,14:56:00,52.4,-0.010051795841209809
2024-12-05,600340.XSHG,2024-12-04,15:00:00,3.53,2024-12-05,14:56:00,3.66,0.03622719546742219
2024-12-05,600000.XSHG,2024-12-04,15:00:00,9.46,2024-12-05,14:56:00,9.36,-0.011170824524313016
2024-12-05,159915.XSHE,2024-12-04,15:00:00,2.17,2024-12-05,14:56:00,2.177,0.002625806451612856
2024-12-05,000001.XSHE,2024-12-04,15:00:00,11.11,2024-12-05,14:56:00,11.08,-0.0033002700270026823
2024-12-05,512760.XSHG,2024-12-04,15:00:00,1.113,2024-12-05,14:56:00,1.11,-0.003295417789757348
2024-12-06,600104.XSHG,2024-12-05,15:00:00,18.19,2024-12-06,14:56:00,17.68,-0.028637383177570207
2024-12-06,601398.XSHG,2024-12-05,15:00:00,6.01,2024-12-06,14:56:00,6.06,0.007719467554076532
2024-12-06,600000.XSHG,2024-12-05,15:00:00,9.36,2024-12-06,14:56:00,9.42,0.005810256410256388
2024-12-06,600036.XSHG,2024-12-05,15:00:00,35.38,2024-12-06,14:56:00,36.15,0.021163708309779473
2024-12-06,601857.XSHG,2024-12-05,15:00:00,8.06,2024-12-06,14:56:00,8.1,0.004362779156327368
2024-12-09,600104.XSHG,2024-12-06,15:00:00,17.67,2024-12-09,14:56:00,17.98,0.01694385964912264
2024-12-09,159915.XSHE,2024-12-06,15:00:00,2.224,2024-12-09,14:56:00,2.206,-0.008693525179856176
2024-12-09,600519.XSHG,2024-12-06,15:00:00,1468.81,2024-12-09,14:56:00,1466.37,-0.0022612087336007607
2024-12-09,601398.XSHG,2024-12-06,15:00:00,6.07,2024-12-09,14:56:00,6.07,-0.0006
2024-12-09,510500.XSHG,2024-12-06,15:00:00,5.977,2024-12-09,14:56:00,5.952,-0.004782700351346935
2024-12-10,600340.XSHG,2024-12-09,15:00:00,3.65,2024-12-10,14:56:00,3.65,-0.0006
2024-12-10,600104.XSHG,2024-12-09,15:00:00,17.98,2024-12-10,14:56:00,17.89,-0.005605561735261343
2024-12-10,601398.XSHG,2024-12-09,15:00:00,6.07,2024-12-10,14:56:00,6.15,0.01257957166392092
2024-12-10,600000.XSHG,2024-12-09,15:00:00,9.38,2024-12-10,14:56:00,9.5,0.012193176972281328
2024-12-10,600276.XSHG,2024-12-09,15:00:00,49.2,2024-12-10,14:56:00,47.97,-0.025600000000000133
2024-12-11,600030.XSHG,2024-12-10,15:00:00,30.96,2024-12-11,14:56:00,30.82,-0.0051219638242893765
2024-12-11,512760.XSHG,2024-12-10,15:00:00,1.114,2024-12-11,14:56:00,1.109,-0.005088330341113178
2024-12-11,159915.XSHE,2024-12-10,15:00:00,2.221,2024-12-11,14:56:00,2.218,-0.0019507429085998222
2024-12-11,000333.XSHE,2024-12-10,15:00:00,70.44,2024-12-11,14:56:00,71.63,0.016293810335036896
2024-12-11,000002.XSHE,2024-12-10,15:00:00,8.58,2024-12-11,14:56:00,8.65,0.007558508158508271
2024-12-12,600340.XSHG,2024-12-11,15:00:00,3.7,2024-12-12,14:56:00,3.68,-0.006005405405405461
2024-12-12,512760.XSHG,2024-12-11,15:00:00,1.11,2024-12-12,14:56:00,1.117,0.005706306306306242
2024-12-12,601318.XSHG,2024-12-11,15:00:00,53.36,2024-12-12,14:56:00,54.03,0.011956221889055586
2024-12-12,159915.XSHE,2024-12-11,15:00:00,2.218,2024-12-12,14:56:00,2.248,0.01292569882777277
2024-12-12,601398.XSHG,2024-12-11,15:00:00,6.06,2024-12-12,14:56:00,6.16,0.01590165016501659
2024-12-13,000001.XSHE,2024-12-12,15:00:00,11.49,2024-12-13,14:56:00,11.22,-0.024098694516971286
2024-12-13,512800.XSHG,2024-12-12,15:00:00,0.724,2024-12-13,14:56:00,0.708,-0.02269944751381221
2024-12-13,000002.XSHE,2024-12-12,15:00:00,8.69,2024-12-13,14:56:00,8.41,-0.0328209436133486
2024-12-13,510500.XSHG,2024-12-12,15:00:00,6.096,2024-12-13,14:56:00,5.996,-0.01700419947506555
2024-12-13,000333.XSHE,2024-12-12,15:00:00,72.08,2024-12-13,14:56:00,70.48,-0.022797558268590378
2024-12-16,600340.XSHG,2024-12-13,15:00:00,3.42,2024-12-16,14:56:00,3.4,-0.006447953216374324
2024-12-16,600104.XSHG,2024-12-13,15:00:00,18.64,2024-12-16,14:56:00,18.16,-0.026351072961373467
2024-12-16,600030.XSHG,2024-12-13,15:00:00,29.92,2024-12-16,14:56:00,29.54,-0.013300534759358395
2024-12-16,512760.XSHG,2024-12-13,15:00:00,1.1,2024-12-16,14:56:00,1.081,-0.01787272727272744
2024-12-16,159915.XSHE,2024-12-13,15:00:00,2.193,2024-12-16,14:56:00,2.159,-0.016103875968992386
2024-12-17,600104.XSHG,2024-12-16,15:00:00,18.14,2024-12-17,14:56:00,18.13,-0.0011512679162074095
2024-12-17,601398.XSHG,2024-12-16,15:00:00,6.27,2024-12-17,14:56:00,6.25,-0.0037897926634768535
2024-12-17,600340.XSHG,2024-12-16,15:00:00,3.42,2024-12-17,14:56:00,3.28,-0.04153567251461994
2024-12-17,601857.XSHG,2024-12-16,15:00:00,8.21,2024-12-17,14:56:00,8.23,0.0018360535931788886
2024-12-17,600000.XSHG,2024-12-16,15:00:00,9.36,2024-12-17,14:56:00,9.24,-0.013420512820512775
2024-12-18,601398.XSHG,2024-12-17,15:00:00,6.25,2024-12-18,14:56:00,6.32,0.010600000000000099
2024-12-18,000002.XSHE,2024-12-17,15:00:00,8.14,2024-12-18,14:56:00,8.13,-0.0018285012285011552
2024-12-18,000858.XSHE,2024-12-17,15:00:00,138.44,2024-12-18,14:56:00,138.74,0.0015670037561398738
2024-12-18,512800.XSHG,2024-12-17,15:00:00,0.714,2024-12-18,14:56:00,0.723,0.012005042016806678
2024-12-18,600104.XSHG,2024-12-17,15:00:00,18.18,2024-12-18,14:56:00,18.82,0.03460352035203533
2024-12-19,000002.XSHE,2024-12-18,15:00:00,8.14,2024-12-19,14:56:00,7.89,-0.031312530712530776
2024-12-19,601166.XSHG,2024-12-18,15:00:00,17.77,2024-12-19,14:56:00,17.7,-0.004539223410241999
2024-12-19,600519.XSHG,2024-12-18,15:00:00,1517.56,2024-12-19,14:56:00,1502.58,-0.010471108885315949
2024-12-19,600000.XSHG,2024-12-18,15:00:00,9.26,2024-12-19,14:56:00,9.25,-0.0016799136069113978
2024-12-19,512690.XSHG,2024-12-18,15:00:00,0.634,2024-12-19,14:56:00,0.625,-0.014795583596214534
2024-12-20,600340.XSHG,2024-12-19,15:00:00,3.09,2024-12-20,14:56:00,3.11,0.0058724919093850365
2024-12-20,000333.XSHE,2024-12-19,15:00:00,71.01,2024-12-20,14:56:00,70.57,-0.006796310378820069
2024-12-20,000002.XSHE,2024-12-19,15:00:00,7.91,2024-12-20,14:56:00,7.82,-0.011978002528445008
2024-12-20,601398.XSHG,2024-12-19,15:00:00,6.23,2024-12-20,14:56:00,6.28,0.007425682182985605
2024-12-20,000858.XSHE,2024-12-19,15:00:00,137.16,2024-12-20,14:56:00,136.86,-0.002787226596675251
2024-12-23,512800.XSHG,2024-12-20,15:00:00,0.714,2024-12-23,14:56:00,0.726,0.01620672268907557
2024-12-23,000002.XSHE,2024-12-20,15:00:00,7.82,2024-12-23,14:56:00,7.66,-0.021060358056266004
2024-12-23,600340.XSHG,2024-12-20,15:00:00,3.11,2024-12-23,14:56:00,2.92,-0.061693247588424385
2024-12-23,600000.XSHG,2024-12-20,15:00:00,9.3,2024-12-23,14:56:00,9.64,0.03595913978494629
2024-12-23,512010.XSHG,2024-12-20,15:00:00,0.368,2024-12-23,14:56:00,0.366,-0.006034782608695676
2024-12-24,600000.XSHG,2024-12-23,15:00:00,9.64,2024-12-24,14:56:00,9.82,0.018072199170124415
2024-12-24,600340.XSHG,2024-12-23,15:00:00,2.91,2024-12-24,14:56:00,2.88,-0.010909278350515538
2024-12-24,512010.XSHG,2024-12-23,15:00:00,0.366,2024-12-24,14:56:00,0.369,0.007596721311475308
2024-12-24,600030.XSHG,2024-12-23,15:00:00,29.66,2024-12-24,14:56:00,30.06,0.012886176668914274
2024-12-24,000002.XSHE,2024-12-23,15:00:00,7.66,2024-12-24,14:56:00,7.72,0.007232898172323688
2024-12-25,601857.XSHG,2024-12-24,15:00:00,8.54,2024-12-25,14:56:00,8.77,0.02633208430913363
2024-12-25,600837.XSHG,2024-12-24,15:00:00,11.5,2024-12-25,14:56:00,11.43,-0.006686956521739184
2024-12-25,600000.XSHG,2024-12-24,15:00:00,9.83,2024-12-25,14:56:00,10.05,0.02178046795523907
2024-12-25,601398.XSHG,2024-12-24,15:00:00,6.51,2024-12-25,14:56:00,6.66,0.02244147465437789
2024-12-25,512010.XSHG,2024-12-24,15:00:00,0.37,2024-12-25,14:56:00,0.369,-0.003302702702702675
2024-12-26,600104.XSHG,2024-12-25,15:00:00,18.75,2024-12-26,14:56:00,18.7,-0.003266666666666706
2024-12-26,600340.XSHG,2024-12-25,15:00:00,3.06,2024-12-26,14:56:00,3.0,-0.020207843137254943
2024-12-26,601166.XSHG,2024-12-25,15:00:00,18.34,2024-12-26,14:56:00,18.35,-5.474372955289683e-05
2024-12-26,600276.XSHG,2024-12-25,15:00:00,46.45,2024-12-26,14:56:00,45.9,-0.012440688912809538
2024-12-26,000001.XSHE,2024-12-25,15:00:00,11.56,2024-12-26,14:56:00,11.51,-0.004925259515570945
2024-12-27,600104.XSHG,2024-12-26,15:00:00,18.74,2024-12-27,14:56:00,19.66,0.048492849519744016
2024-12-27,600030.XSHG,2024-12-26,15:00:00,29.89,2024-12-27,14:56:00,29.93,0.0007382402141184358
2024-12-27,512760.XSHG,2024-12-26,15:00:00,1.181,2024-12-27,14:56:00,1.169,-0.010760880609652811
2024-12-27,601398.XSHG,2024-12-26,15:00:00,6.65,2024-12-27,14:56:00,6.62,-0.005111278195488799
2024-12-27,600000.XSHG,2024-12-26,15:00:00,10.04,2024-12-27,14:56:00,10.05,0.0003960159362552013
2024-12-30,600340.XSHG,2024-12-27,15:00:00,2.94,2024-12-30,14:56:00,2.83,-0.03801496598639449
2024-12-30,600837.XSHG,2024-12-27,15:00:00,11.34,2024-12-30,14:56:00,11.4,0.004691005291005346
2024-12-30,000333.XSHE,2024-12-27,15:00:00,71.94,2024-12-30,14:56:00,71.91,-0.0010170141784820556
2024-12-30,512760.XSHG,2024-12-27,15:00:00,1.169,2024-12-30,14:56:00,1.171,0.0011108639863130383
2024-12-30,601398.XSHG,2024-12-27,15:00:00,6.64,2024-12-30,14:56:00,6.65,0.000906024096385561
2024-12-31,600104.XSHG,2024-12-30,15:00:00,20.93,2024-12-31,14:56:00,20.55,-0.01875575728619201
2024-12-31,601398.XSHG,2024-12-30,15:00:00,6.67,2024-12-31,14:56:00,6.65,-0.0035985007496251546
2024-12-31,601166.XSHG,2024-12-30,15:00:00,18.68,2024-12-31,14:56:00,18.35,-0.018265952890792202
2024-12-31,600036.XSHG,2024-12-30,15:00:00,37.98,2024-12-31,14:56:00,37.7,-0.007972301211163612
2024-12-31,000333.XSHE,2024-12-30,15:00:00,71.85,2024-12-31,14:56:00,71.89,-4.3284620737504245e-05
2025-01-02,600340.XSHG,2024-12-31,15:00:00,2.69,2025-01-02,14:56:00,2.69,-0.0006
2025-01-02,600837.XSHG,2024-12-31,15:00:00,11.12,2025-01-02,14:56:00,10.69,-0.039269064748201424
2025-01-02,600030.XSHG,2024-12-31,15:00:00,28.92,2025-01-02,14:56:00,27.23,-0.059037067773167376
2025-01-02,601166.XSHG,2024-12-31,15:00:00,18.31,2025-01-02,14:56:00,18.06,-0.01425374112506823
2025-01-02,601318.XSHG,2024-12-31,15:00:00,51.17,2025-01-02,14:56:00,49.31,-0.03694942349032633
2025-01-03,000002.XSHE,2025-01-02,15:00:00,7.11,2025-01-03,14:56:00,6.99,-0.017477637130801704
2025-01-03,512800.XSHG,2025-01-02,15:00:00,0.726,2025-01-03,14:56:00,0.721,-0.00748705234159781
2025-01-03,159915.XSHE,2025-01-02,15:00:00,2.019,2025-01-03,14:56:00,1.979,-0.020411788013868292
2025-01-03,000001.XSHE,2025-01-02,15:00:00,11.08,2025-01-03,14:56:00,11.04,-0.004210108303249149
2025-01-03,512010.XSHG,2025-01-02,15:00:00,0.351,2025-01-03,14:56:00,0.348,-0.009147008547008516
2025-01-06,600104.XSHG,2025-01-03,15:00:00,17.92,2025-01-06,14:56:00,17.8,-0.007296428571428603
2025-01-06,600340.XSHG,2025-01-03,15:00:00,2.5,2025-01-06,14:56:00,2.4,-0.04060000000000004
2025-01-06,600837.XSHG,2025-01-03,15:00:00,10.4,2025-01-06,14:56:00,10.56,0.01478461538461533
2025-01-06,512760.XSHG,2025-01-03,15:00:00,1.052,2025-01-06,14:56:00,1.043,-0.00915513307984801
2025-01-06,000002.XSHE,2025-01-03,15:00:00,7.0,2025-01-06,14:56:00,6.97,-0.004885714285714337
2025-01-07,512010.XSHG,2025-01-06,15:00:00,0.349,2025-01-07,14:56:00,0.345,-0.012061318051575908
2025-01-07,000858.XSHE,2025-01-06,15:00:00,125.01,2025-01-07,14:56:00,125.18,0.0007598912087033899
2025-01-07,600104.XSHG,2025-01-06,15:00:00,17.78,2025-01-07,14:56:00,18.47,0.03820764904386935
2025-01-07,600519.XSHG,2025-01-06,15:00:00,1412.32,2025-01-07,14:56:00,1413.55,0.0002709074430723885
2025-01-07,600036.XSHG,2025-01-06,15:00:00,37.43,2025-01-07,14:56:00,37.34,-0.003004488378306091
2025-01-08,600036.XSHG,2025-01-07,15:00:00,37.29,2025-01-08,14:56:00,37.65,0.0090540627514079
2025-01-08,601398.XSHG,2025-01-07,15:00:00,6.56,2025-01-08,14:56:00,6.62,0.008546341463414753
2025-01-08,600030.XSHG,2025-01-07,15:00:00,26.92,2025-01-08,14:56:00,26.75,-0.006915007429420594
2025-01-08,601166.XSHG,2025-01-07,15:00:00,18.56,2025-01-08,14:56:00,18.76,0.010175862068965747
2025-01-08,600276.XSHG,2025-01-07,15:00:00,43.88,2025-01-08,14:56:00,43.41,-0.011311030082042105
2025-01-09,600000.XSHG,2025-01-08,15:00:00,10.0,2025-01-09,14:56:00,9.9,-0.010600000000000009
2025-01-09,159915.XSHE,2025-01-08,15:00:00,1.968,2025-01-09,14:56:00,1.971,0.000924390243902607
2025-01-09,600036.XSHG,2025-01-08,15:00:00,37.65,2025-01-09,14:56:00,37.49,-0.0048496679946878445
2025-01-09,000858.XSHE,2025-01-08,15:00:00,123.93,2025-01-09,14:56:00,124.9,0.0072269991124022555
2025-01-09,512760.XSHG,2025-01-08,15:00:00,1.089,2025-01-09,14:56:00,1.091,0.0012365472910928384
2025-01-10,512760.XSHG,2025-01-09,15:00:00,1.092,2025-01-10,14:56:00,1.088,-0.00426300366300365
2025-01-10,510500.XSHG,2025-01-09,15:00:00,5.451,2025-01-10,14:56:00,5.373,-0.014909301045679623
2025-01-10,159915.XSHE,2025-01-09,15:00:00,1.971,2025-01-10,14:56:00,1.94,-0.01632805682394729
2025-01-10,600276.XSHG,2025-01-09,15:00:00,42.93,2025-01-10,14:56:00,42.54,-0.009684556254367548
2025-01-10,000002.XSHE,2025-01-09,15:00:00,6.95,2025-01-10,14:56:00,6.71,-0.03513237410071941
2025-01-13,600030.XSHG,2025-01-10,15:00:00,26.23,2025-01-13,14:56:00,26.26,0.000543728555089707
2025-01-13,512760.XSHG,2025-01-10,15:00:00,1.087,2025-01-13,14:56:00,1.082,-0.005199816007359592
2025-01-13,159915.XSHE,2025-01-10,15:00:00,1.938,2025-01-13,14:56:00,1.942,0.001463983488132193
2025-01-13,000858.XSHE,2025-01-10,15:00:00,122.88,2025-01-13,14:56:00,123.41,0.003713151041666741
2025-01-13,600340.XSHG,2025-01-10,15:00:00,2.35,2025-01-13,14:56:00,2.36,0.0036553191489360655
2025-01-14,600104.XSHG,2025-01-13,15:00:00,16.19,2025-01-14,14:56:00,16.94,0.04572489190858546
2025-01-14,000002.XSHE,2025-01-13,15:00:00,6.76,2025-01-14,14:56:00,6.9,0.020110059171597628
2025-01-14,159928.XSHE,2025-01-13,15:00:00,0.77,2025-01-14,14:56:00,0.786,0.020179220779220786
2025-01-14,600030.XSHG,2025-01-13,15:00:00,26.28,2025-01-14,14:56:00,27.44,0.043540030441400354
2025-01-14,510500.XSHG,2025-01-13,15:00:00,5.379,2025-01-14,14:56:00,5.56,0.03304937720765937
2025-01-15,601398.XSHG,2025-01-14,15:00:00,6.48,2025-01-15,14:56:00,6.5,0.0024864197530864336
2025-01-15,601166.XSHG,2025-01-14,15:00:00,18.74,2025-01-15,14:56:00,18.92,0.009005122732123883
2025-01-15,600519.XSHG,2025-01-14,15:00:00,1444.2,2025-01-15,14:56:00,1442.24,-0.001957152748926782
2025-01-15,000002.XSHE,2025-01-14,15:00:00,6.91,2025-01-15,14:56:00,6.86,-0.00783589001447178
2025-01-15,600000.XSHG,2025-01-14,15:00:00,9.86,2025-01-15,14:56:00,9.91,0.004470993914807476
2025-01-16,600030.XSHG,2025-01-15,15:00:00,27.13,2025-01-16,14:56:00,27.0,-0.0053917434574271665
2025-01-16,512760.XSHG,2025-01-15,15:00:00,1.12,2025-01-16,14:56:00,1.096,-0.022028571428571463
2025-01-16,512690.XSHG,2025-01-15,15:00:00,0.584,2025-01-16,14:56:00,0.58,-0.007449315068493178
2025-01-16,600519.XSHG,2025-01-15,15:00:00,1442.99,2025-01-16,14:56:00,1418.64,-0.017474683816242575
